Title,Abstract,Publication Date,Journal,Link,Authors,Citations,Cleaned_Abstract,Abstract_Spacy
Investigating Country Differences in Mobile App User Behavior and Challenges for Software Engineering,"Mobile applications (apps) are software developed for use on mobile devices and made available through app stores. App stores highly competitive markets where developers need to cater a large number of users spanning multiple countries. This work hypothesizes that there exist country differences in user behavior conducts one the largest surveys date across world, order identify precise nature those differences. The survey investigated adoption store concept, needs, rationale selecting or abandoning an app. We collected data from more than 15 countries, including USA, China, Japan, Germany, France, Brazil, United Kingdom, Italy, Russia, India, Canada, Spain, Australia, Mexico, South Korea. Analysis provided by 4,824 participants showed significant behaviors example USA likely download medical apps, Kingdom Canada be influenced price, Japan Australia less rate apps. results revealed new challenges market-driven engineering related packaging requirements, feature space, quality expectations, dependency, price sensitivity, ecosystem effect.",01-01-2015,IEEE Transactions on Software Engineering,https://doi.org/10.1109/tse.2014.2360674,"Soo Ling Lim, Peter J. Bentley, Natalie Kanakam, Fuyuki Ishikawa, Shinichi Honiden",155,Mobile applications apps are software developed for use on mobile devices and made available through app stores App stores highly competitive markets where developers need to cater a large number of users spanning multiple countries This work hypothesizes that there exist country differences in user behavior conducts one the largest surveys date across world order identify precise nature those differences The survey investigated adoption store concept needs rationale selecting or abandoning an app We collected data from more than 15 countries including USA China Japan Germany France Brazil United Kingdom Italy Russia India Canada Spain Australia Mexico South Korea Analysis provided by 4824 participants showed significant behaviors example USA likely download medical apps Kingdom Canada be influenced price Japan Australia less rate apps results revealed new challenges marketdriven engineering related packaging requirements feature space quality expectations dependency price sensitivity ecosystem effect,mobile application app software develop use mobile device available app store app store highly competitive market developer need cater large number user span multiple country work hypothesize exist country difference user behavior conduct large survey date world order identify precise nature difference survey investigate adoption store concept need rationale select abandon app collect datum country include usa china japan germany france brazil united kingdom italy russia india canada spain australia mexico south korea analysis provide participant show significant behavior example usa likely download medical app kingdom canada influence price japan australia rate app result reveal new challenge marketdriven engineer relate packaging requirement feature space quality expectation dependency price sensitivity ecosystem effect
EyeTracking Metrics in Software Engineering,"Eye-tracking studies are getting more prevalent in software engineering. Researchers often use different metrics when publishing their results eye-tracking studies. Even the same used, they given names, causing difficulties comparing To encourage replications and facilitate advancing state of art, it is important that used by researchers be clearly consistently defined literature. There therefore a need for survey to support (future) goal standardizing metrics. This paper seeks bring awareness along with practical suggestions on using them. It compares contrasts various also provides definitions common discusses some engineering community might borrow from other fields.",01-12-2015,2015 AsiaPacific Software Engineering Conference APSEC,https://doi.org/10.1109/apsec.2015.53,"Zohreh Sharafi, Tim Shaffer, Bonita Sharif, Yann‐Gaël Guéhéneuc",95,Eyetracking studies are getting more prevalent in software engineering Researchers often use different metrics when publishing their results eyetracking studies Even the same used they given names causing difficulties comparing To encourage replications and facilitate advancing state of art it is important that used by researchers be clearly consistently defined literature There therefore a need for survey to support future goal standardizing metrics This paper seeks bring awareness along with practical suggestions on using them It compares contrasts various also provides definitions common discusses some engineering community might borrow from other fields,eyetracke study get prevalent software engineering researcher use different metric publish result eyetracke study give name cause difficulty compare encourage replication facilitate advance state art important researcher clearly consistently define literature need survey support future goal standardize metric paper seeks bring awareness practical suggestion compare contrast provide definition common discuss engineering community borrow field
Leveraging Automated Sentiment Analysis in Software Engineering,"Automated sentiment analysis in software engineering textual artifacts has long been suffering from inaccuracies those few tools available for the purpose. We conduct an in-depth qualitative study to identify difficulties responsible such low accuracy. Majority of exposed are then carefully addressed developing SentiStrength-SE, a tool improved especially designed application domain. Using benchmark dataset consisting 5,600 manually annotated JIRA issue comments, we carry out both quantitative and evaluations our tool. SentiStrength-SE achieves 73.85% precision 85% recall, which significantly higher than state-of-the-art compare with.",01-05-2017,2017 IEEEACM 14th International Conference on Mining Software Repositories MSR,https://doi.org/10.1109/msr.2017.9,"Md. Rakibul Islam, Minhaz F. Zibran",104,Automated sentiment analysis in software engineering textual artifacts has long been suffering from inaccuracies those few tools available for the purpose We conduct an indepth qualitative study to identify difficulties responsible such low accuracy Majority of exposed are then carefully addressed developing SentiStrengthSE a tool improved especially designed application domain Using benchmark dataset consisting 5600 manually annotated JIRA issue comments we carry out both quantitative and evaluations our tool SentiStrengthSE achieves 7385 precision 85 recall which significantly higher than stateoftheart compare with,automate sentiment analysis software engineering textual artifact long suffer inaccuracy tool available purpose conduct indepth qualitative study identify difficulty responsible low accuracy majority expose carefully address develop sentistrengthse tool improve especially design application domain benchmark dataset consist manually annotate jira issue comment carry quantitative evaluation tool sentistrengthse achieve precision recall significantly high stateoftheart compare
Understanding the Challenges Faced by Neurodiverse Software Engineering Employees,"Technology workers are often stereotyped as being socially awkward or having difficulty communicating, with humorous intent; however, for many technology atypical cognitive profiles, such issues no laughing matter. In this paper, we explore the hidden lives of neurodiverse workers, e.g., those autism spectrum disorder (ASD), attention deficit hyperactivity (ADHD), and/or other learning disabilities, dyslexia. We present findings from interviews 10 identifying challenges that impede these employees fully realizing their potential in workplace. Based on interview findings, developed a survey was taken by 846 engineers at large software company. reflect differences between neurotypical (N = 781) and 59) respondents. companies struggle to attract, develop, retain talented developers; our offer insight into how employers can better support needs important worker constituency.",01-01-2015,Proceedings of the 17th International ACM SIGACCESS Conference on Computers amp Accessibility  ASSETS 15,https://doi.org/10.1145/2700648.2809841,"Meredith Ringel Morris, Andrew Begel, Ben Wiedermann",115,Technology workers are often stereotyped as being socially awkward or having difficulty communicating with humorous intent however for many technology atypical cognitive profiles such issues no laughing matter In this paper we explore the hidden lives of neurodiverse workers eg those autism spectrum disorder ASD attention deficit hyperactivity ADHD andor other learning disabilities dyslexia We present findings from interviews 10 identifying challenges that impede these employees fully realizing their potential in workplace Based on interview findings developed a survey was taken by 846 engineers at large software company reflect differences between neurotypical N  781 and 59 respondents companies struggle to attract develop retain talented developers our offer insight into how employers can better support needs important worker constituency,technology worker stereotype socially awkward have difficulty communicate humorous intent technology atypical cognitive profile issue laugh matter paper explore hidden life neurodiverse worker eg autism spectrum disorder asd attention deficit hyperactivity adhd andor learn disability dyslexia present finding interview identify challenge impede employee fully realize potential workplace base interview finding develop survey take engineer large software company reflect difference neurotypical n respondent company struggle attract develop retain talented developer offer insight employer well support need important worker constituency
Views on Internal and External Validity in Empirical Software Engineering,"Empirical methods have grown common in software engineering, but there is no consensus on how to apply them properly. Is practical relevance key? Do internally valid studies any value? Should we replicate more address the tradeoff between internal and external validity? We asked community empirical research should take place with a focus validity replication, complemented literature review about status of engineering. found that opinions differ considerably, when or conduct replications.",01-05-2015,2015 IEEEACM 37th IEEE International Conference on Software Engineering,https://doi.org/10.1109/icse.2015.24,"Janet Siegmund, Norbert Siegmund, Sven Apel",114,Empirical methods have grown common in software engineering but there is no consensus on how to apply them properly Is practical relevance key Do internally valid studies any value Should we replicate more address the tradeoff between internal and external validity We asked community empirical research should take place with a focus validity replication complemented literature review about status of engineering found that opinions differ considerably when or conduct replications,empirical method grow common software engineering consensus apply properly practical relevance key internally valid study value replicate address tradeoff internal external validity ask community empirical research place focus validity replication complement literature review status engineering find opinion differ considerably conduct replication
Crossover Designs in Software Engineering Experiments Benefits and Perils,"In experiments with crossover design subjects apply more than one treatment. Crossover designs are widespread in software engineering experimentation: they require fewer and control the variability among subjects. However, some researchers disapprove of designs. The main criticisms are: carryover threat its troublesome analysis. Carryover is persistence effect treatment when another applied later. It may invalidate results an experiment. Additionally, often not properly designed and/or analysed, limiting validity results. this paper, we aim to make SE aware perils provide risk avoidance good practices. We study how discipline (medicine) runs experiments. review literature discuss which practices tend be adhered to, giving advice on should illustrate concepts discussed analysing a experiment that have run. conclude can yield valid results, provided that, if correctly addressed, no worse other threats.",01-02-2016,IEEE Transactions on Software Engineering,https://doi.org/10.1109/tse.2015.2467378,"Sira Vegas, Cecilia Apa, Natália Juristo",108,In experiments with crossover design subjects apply more than one treatment Crossover designs are widespread in software engineering experimentation they require fewer and control the variability among subjects However some researchers disapprove of designs The main criticisms are carryover threat its troublesome analysis Carryover is persistence effect treatment when another applied later It may invalidate results an experiment Additionally often not properly designed andor analysed limiting validity results this paper we aim to make SE aware perils provide risk avoidance good practices We study how discipline medicine runs experiments review literature discuss which practices tend be adhered to giving advice on should illustrate concepts discussed analysing a experiment that have run conclude can yield valid results provided that if correctly addressed no worse other threats,experiment crossover design subject apply treatment crossover design widespread software engineering experimentation require few control variability subject researcher disapprove design main criticism carryover threat troublesome analysis carryover persistence effect treatment apply later invalidate result experiment additionally properly design andor analyse limit validity result paper aim se aware peril provide risk avoidance good practice study discipline medicine run experiment review literature discuss practice tend adhere give advice illustrate concept discuss analyse experiment run conclude yield valid result provide correctly address bad threat
Software Engineering Best Practices,"This chapter gives a condensed version of what goes into production-level code and life is like on software engineering team. A central feature writing production good control system. framework that tracks changes programmers make to codebase, syncing them with master copy stored server somewhere. The reviews some the standard testing concepts would see in hardcore environment. It explains how they can use unit tests sure have fixed glitch their without breaking something was already working. “Test-driven development” (TDD) an approach takes this idea extreme. Test-driven development way for individual go about getting work done. Agile, other hand, organize teams developers.",27-01-2017,The Data Science Handbook,https://doi.org/10.1002/9781119092919.ch15,Field Cady,81,This chapter gives a condensed version of what goes into productionlevel code and life is like on software engineering team A central feature writing production good control system framework that tracks changes programmers make to codebase syncing them with master copy stored server somewhere The reviews some the standard testing concepts would see in hardcore environment It explains how they can use unit tests sure have fixed glitch their without breaking something was already working Testdriven development TDD an approach takes this idea extreme Testdriven development way for individual go about getting work done Agile other hand organize teams developers,chapter give condense version go productionlevel code life like software engineering team central feature write production good control system framework track change programmer codebase sync master copy store server review standard testing concept hardcore environment explain use unit test sure fix glitch break work testdriven development tdd approach take idea extreme testdriven development way individual get work agile hand organize team developer
A survey of software engineering practices in Turkey,"Understanding the types of software engineering (SE) practices and techniques used in industry is important. There a wide spectrum terms maturity SE conducted industry. Turkey has vibrant it important to characterize understand state its practices. Our objective grasp high-level view on type Turkish To achieve this objective, we systematically designed an online survey with 46 questions based our past experience Canadian contexts using Software Engineering Body Knowledge (SWEBOK). Two hundred two practicing engineers from participated survey. The results reveal interesting findings about beyond. They also help track profession SE, suggest areas for improved training, education research. Among are followings: (1) military defense sectors quite prominent Turkey, especially capital Ankara region, many practitioners work those companies. (2) 54% participants reported not any size measurement methods, while 33% mentioned that they have measured lines code (LOC). (3) In effort, after development phase (on average, 31% overall project effort), testing, requirements, design maintenance phases come next similar average values (14%, 12%, 12% 11% respectively). (4) Respondents most challenge requirements phase. (5) Waterfall, as rather old but still widely lifecycle model, model more than half respondents (53%) use. preferred models incremental Agile/lean usage rates 38% 34%, respectively. (6) Waterfall Agile methodologies slight negative correlations, denoting if one company, other will less likely be used. interest professionals both world-wide. It benefit researchers observing latest trends identifying strength weakness, which would then hopefully encourage further industry–academia collaborations areas.",23-06-2015,Journal of Systems and Software,https://doi.org/10.1016/j.jss.2015.06.036,"Vahid Garousi, Ahmet Coşkunçay, Aysu Betin-Can, Onur Demirörs",87,Understanding the types of software engineering SE practices and techniques used in industry is important There a wide spectrum terms maturity SE conducted industry Turkey has vibrant it important to characterize understand state its practices Our objective grasp highlevel view on type Turkish To achieve this objective we systematically designed an online survey with 46 questions based our past experience Canadian contexts using Software Engineering Body Knowledge SWEBOK Two hundred two practicing engineers from participated survey The results reveal interesting findings about beyond They also help track profession SE suggest areas for improved training education research Among are followings 1 military defense sectors quite prominent Turkey especially capital Ankara region many practitioners work those companies 2 54 participants reported not any size measurement methods while 33 mentioned that they have measured lines code LOC 3 In effort after development phase on average 31 overall project effort testing requirements design maintenance phases come next similar average values 14 12 12 11 respectively 4 Respondents most challenge requirements phase 5 Waterfall as rather old but still widely lifecycle model model more than half respondents 53 use preferred models incremental Agilelean usage rates 38 34 respectively 6 Waterfall Agile methodologies slight negative correlations denoting if one company other will less likely be used interest professionals both worldwide It benefit researchers observing latest trends identifying strength weakness which would then hopefully encourage further industryacademia collaborations areas,understand type software engineering se practice technique industry important wide spectrum term maturity se conduct industry turkey vibrant important characterize understand state practice objective grasp highlevel view type turkish achieve objective systematically design online survey question base past experience canadian context software engineering body knowledge swebok practice engineer participate survey result reveal interesting finding help track profession se suggest area improved training education research following military defense sector prominent turkey especially capital ankara region practitioner work company participant report size measurement method mention measure line code loc effort development phase average overall project effort testing requirement design maintenance phase come similar average value respectively respondent challenge requirement phase waterfall old widely lifecycle model model half respondent use prefer model incremental agilelean usage rate respectively waterfall agile methodology slight negative correlation denote company likely interest professional worldwide benefit researcher observe late trend identify strength weakness hopefully encourage industryacademia collaboration area
Benchmarking microservice systems for software engineering research,"Despite the prevalence and importance of microservices in industry, there exists limited research on microservices, partly due to lacking a benchmark system that reflects characteristics industrial microservice systems. To fill this gap, we conduct review literature open source systems identify gap between existing Based results analysis, then develop release medium-size architecture.",27-05-2018,Proceedings of the 40th International Conference on Software Engineering Companion Proceeedings,https://doi.org/10.1145/3183440.3194991,"Xiang Zhou, Xin Peng, Tao Xie, Jun Sun, Chenjie Xu, Chao Ji, Wenyun Zhao",102,Despite the prevalence and importance of microservices in industry there exists limited research on microservices partly due to lacking a benchmark system that reflects characteristics industrial microservice systems To fill this gap we conduct review literature open source systems identify gap between existing Based results analysis then develop release mediumsize architecture,despite prevalence importance microservice industry exist limited research microservice partly lack benchmark system reflect characteristics industrial microservice system fill gap conduct review literature open source system identify gap exist base result analysis develop release mediumsize architecture
Crossover Designs in Software Engineering Experiments Benefits and Perils,"In experiments with crossover design subjects apply more than one treatment. Crossover designs are widespread in software engineering experimentation: they require fewer and control the variability among subjects. However, some researchers disapprove of designs. The main criticisms are: carryover threat its troublesome analysis. Carryover is persistence effect treatment when another applied later. It may invalidate results an experiment. Additionally, often not properly designed and/or analysed, limiting validity results. this paper, we aim to make SE aware perils provide risk avoidance good practices. We study how discipline (medicine) runs experiments. review literature discuss which practices tend be adhered to, giving advice on should illustrate concepts discussed analysing a experiment that have run. conclude can yield valid results, provided that, if correctly addressed, no worse other threats.",13-08-2015,IEEE Transactions on Software Engineering,https://doi.org/10.1109/tse.2015.2467378,"Sira Vegas, Cecilia Apa, Natália Juristo",108,In experiments with crossover design subjects apply more than one treatment Crossover designs are widespread in software engineering experimentation they require fewer and control the variability among subjects However some researchers disapprove of designs The main criticisms are carryover threat its troublesome analysis Carryover is persistence effect treatment when another applied later It may invalidate results an experiment Additionally often not properly designed andor analysed limiting validity results this paper we aim to make SE aware perils provide risk avoidance good practices We study how discipline medicine runs experiments review literature discuss which practices tend be adhered to giving advice on should illustrate concepts discussed analysing a experiment that have run conclude can yield valid results provided that if correctly addressed no worse other threats,experiment crossover design subject apply treatment crossover design widespread software engineering experimentation require few control variability subject researcher disapprove design main criticism carryover threat troublesome analysis carryover persistence effect treatment apply later invalidate result experiment additionally properly design andor analyse limit validity result paper aim se aware peril provide risk avoidance good practice study discipline medicine run experiment review literature discuss practice tend adhere give advice illustrate concept discuss analyse experiment run conclude yield valid result provide correctly address bad threat
A systematic mapping study on gamerelated methods for software engineering education,"The use of games in software engineering education is not new. However, recent technologies have provided new opportunities for using and their elements to enhance learning student engagement. goal this paper twofold. First, we discuss how game-related methods been used the context by means a systematic mapping study. Second, investigate these support specific knowledge areas from engineering. By achieving goals, aim only characterize state art on education, but also identify gaps further research. We carried out study primary studies which address use, proposal or evaluation education. classified based type approaches, goals areas, characteristics each approach. identified 156 studies, published between 1974 June 2016. Most describe serious (86) game development (57) while Gamification least explored method (10). Learning skills are mostly related “Software Process”, Design”, “Professional Practices”. there some where can still be explored. trend existing research field quite preliminary. noted lack standardization both definition classification methods.",12-10-2017,Information and Software Technology,https://doi.org/10.1016/j.infsof.2017.09.014,"Maurício Ronny de Almeida Souza, Lucas Furtini Veado, Renata Teles Moreira, Eduardo Figueiredo, Heitor Costa",133,The use of games in software engineering education is not new However recent technologies have provided new opportunities for using and their elements to enhance learning student engagement goal this paper twofold First we discuss how gamerelated methods been used the context by means a systematic mapping study Second investigate these support specific knowledge areas from engineering By achieving goals aim only characterize state art on education but also identify gaps further research We carried out study primary studies which address use proposal or evaluation education classified based type approaches goals areas characteristics each approach identified 156 studies published between 1974 June 2016 Most describe serious 86 game development 57 while Gamification least explored method 10 Learning skills are mostly related Software Process Design Professional Practices there some where can still be explored trend existing research field quite preliminary noted lack standardization both definition classification methods,use game software engineering education new recent technology provide new opportunity element enhance learn student engagement goal paper twofold discuss gamerelated method context mean systematic mapping study second investigate support specific knowledge area engineering achieve goal aim characterize state art education identify gap research carry study primary study address use proposal evaluation education classify base type approach goal area characteristic approach identify study publish june describe game development gamification explore method learning skill relate software process design professional practice explore trend exist research field preliminary note lack standardization definition classification method
Kanban in software engineering A systematic mapping study,"Following a well-established track record of success in other domains such as manufacturing, Kanban is increasingly used to achieve continuous development and delivery value the software industry. However, while research on growing, these articles are largely descriptive, there limited rigorous its application with little cohesive building cumulative knowledge. As result, it extremely difficult determine true engineering. This study investigates scientific evidence date regarding by conducting systematic mapping literature engineering between 2006 2016. The search strategy resulted 382 studies, which 23 were identified primary papers relevant this research. unique compares findings insights from review experience reports during same period. makes four important contributions, (i) state-of-the-art provided, (ii) reported benefits challenges both reports, (iii) recommended practices listed (iv) opportunities for future identified.",24-11-2017,Journal of Systems and Software,https://doi.org/10.1016/j.jss.2017.11.045,"Muhammad Ovais Ahmad, Denis Dennehy, Kieran Conboy, Markku Oivo",98,Following a wellestablished track record of success in other domains such as manufacturing Kanban is increasingly used to achieve continuous development and delivery value the software industry However while research on growing these articles are largely descriptive there limited rigorous its application with little cohesive building cumulative knowledge As result it extremely difficult determine true engineering This study investigates scientific evidence date regarding by conducting systematic mapping literature engineering between 2006 2016 The search strategy resulted 382 studies which 23 were identified primary papers relevant this research unique compares findings insights from review experience reports during same period makes four important contributions i stateoftheart provided ii reported benefits challenges both reports iii recommended practices listed iv opportunities for future identified,follow wellestablished track record success domain manufacturing kanban increasingly achieve continuous development delivery value software industry research grow article largely descriptive limit rigorous application little cohesive building cumulative knowledge result extremely difficult determine true engineering study investigate scientific evidence date conduct systematic mapping literature engineering search strategy result study identify primary paper relevant research unique compare finding insight review experience report period make important contribution stateoftheart provide ii report benefit challenge report iii recommend practice list iv opportunity future identify
MultiCriteria Code Refactoring Using SearchBased Software Engineering,"One of the most widely used techniques to improve quality existing software systems is refactoring—the process improving design code by changing its internal structure without altering external behavior. While it important suggest refactorings that and system, many other criteria are also consider, such as reducing number changes, preserving semantics not only behavior, maintaining consistency with previously applied refactorings. In this article, we propose a multi-objective search-based approach for automating recommendation The aims at finding optimal sequence (i) improves minimizing defects, (ii) minimizes changes required fix those (iii) preserves semantics, (iv) maximizes changes. We evaluated efficiency our using benchmark six open-source systems, 11 different types (move method, move field, pull up push down inline class, extract interface) commonly occurring defect (blob, spaghetti code, functional decomposition, data shotgun surgery, feature envy) through an empirical study conducted experts. addition, performed industrial validation technique, 10 engineers, on large project provided partner. found proposed succeed in coherence acceptable level change score while reusing knowledge from recorded past similar contexts.",30-06-2016,ACM Transactions on Software Engineering and Methodology,https://doi.org/10.1145/2932631,"Ali Ouni, Marouane Kessentini, Houari Sahraoui, Katsuro Inoue, Kalyanmoy Deb",125,One of the most widely used techniques to improve quality existing software systems is refactoringthe process improving design code by changing its internal structure without altering external behavior While it important suggest refactorings that and system many other criteria are also consider such as reducing number changes preserving semantics not only behavior maintaining consistency with previously applied refactorings In this article we propose a multiobjective searchbased approach for automating recommendation The aims at finding optimal sequence i improves minimizing defects ii minimizes changes required fix those iii preserves semantics iv maximizes changes We evaluated efficiency our using benchmark six opensource systems 11 different types move method move field pull up push down inline class extract interface commonly occurring defect blob spaghetti code functional decomposition data shotgun surgery feature envy through an empirical study conducted experts addition performed industrial validation technique 10 engineers on large project provided partner found proposed succeed in coherence acceptable level change score while reusing knowledge from recorded past similar contexts,widely technique improve quality exist software system refactoringthe process improve design code change internal structure alter external behavior important suggest refactoring system criterion consider reduce number change preserve semantic behavior maintain consistency previously apply refactoring article propose multiobjective searchbased approach automate recommendation aim find optimal sequence improves minimize defect ii minimizes change require fix iii preserve semantics iv maximize change evaluate efficiency benchmark opensource system different type method field pull push inline class extract interface commonly occur defect blob spaghetti code functional decomposition datum shotgun surgery feature envy empirical study conduct expert addition perform industrial validation technique engineer large project provide partner find propose succeed coherence acceptable level change score reuse knowledge recorded past similar context
Survey Guidelines in Software Engineering,"Background: Survey is a method of research aiming to gather data from large population interest. Despite being extensively used in software engineering, survey-based faces several challenges, such as selecting representative sample and designing the collection instruments.",08-09-2016,Proceedings of the 10th ACMIEEE International Symposium on Empirical Software Engineering and Measurement,https://doi.org/10.1145/2961111.2962619,"Jefferson Seide Molléri, Kai Petersen, Emília Mendes",75,Background Survey is a method of research aiming to gather data from large population interest Despite being extensively used in software engineering surveybased faces several challenges such as selecting representative sample and designing the collection instruments,background survey method research aim gather datum large population interest despite extensively software engineering surveybase face challenge select representative sample design collection instrument
Software Engineering for the Internet of Things,"No consolidated set of software engineering best practices for the Internet Things (IoT) has yet emerged. Too often, landscape resembles Wild West, with unprepared programmers putting together IoT systems in ad hoc fashion and throwing them out into market, often poorly tested. In addition, academic sector is danger fragmenting specialized, unrelated research areas. This IEEE Software theme issue aims to help provide basis a that will guide industry through challenges",01-01-2017,IEEE Software,https://doi.org/10.1109/ms.2017.28,"Xabier Larrucea, Annie Combelles, John Favaro, Kunal Taneja",78,No consolidated set of software engineering best practices for the Internet Things IoT has yet emerged Too often landscape resembles Wild West with unprepared programmers putting together IoT systems in ad hoc fashion and throwing them out into market often poorly tested In addition academic sector is danger fragmenting specialized unrelated research areas This IEEE Software theme issue aims to help provide basis a that will guide industry through challenges,consolidated set software engineering good practice internet thing iot emerge landscape resemble wild west unprepared programmer put iot system ad hoc fashion throw market poorly test addition academic sector danger fragment specialized unrelated research area ieee software theme issue aim help provide basis guide industry challenge
Kanban in software engineering A systematic mapping study,"Following a well-established track record of success in other domains such as manufacturing, Kanban is increasingly used to achieve continuous development and delivery value the software industry. However, while research on growing, these articles are largely descriptive, there limited rigorous its application with little cohesive building cumulative knowledge. As result, it extremely difficult determine true engineering. This study investigates scientific evidence date regarding by conducting systematic mapping literature engineering between 2006 2016. The search strategy resulted 382 studies, which 23 were identified primary papers relevant this research. unique compares findings insights from review experience reports during same period. makes four important contributions, (i) state-of-the-art provided, (ii) reported benefits challenges both reports, (iii) recommended practices listed (iv) opportunities for future identified.",01-03-2018,Journal of Systems and Software,https://doi.org/10.1016/j.jss.2017.11.045,"Muhammad Ovais Ahmad, Denis Dennehy, Kieran Conboy, Markku Oivo",98,Following a wellestablished track record of success in other domains such as manufacturing Kanban is increasingly used to achieve continuous development and delivery value the software industry However while research on growing these articles are largely descriptive there limited rigorous its application with little cohesive building cumulative knowledge As result it extremely difficult determine true engineering This study investigates scientific evidence date regarding by conducting systematic mapping literature engineering between 2006 2016 The search strategy resulted 382 studies which 23 were identified primary papers relevant this research unique compares findings insights from review experience reports during same period makes four important contributions i stateoftheart provided ii reported benefits challenges both reports iii recommended practices listed iv opportunities for future identified,follow wellestablished track record success domain manufacturing kanban increasingly achieve continuous development delivery value software industry research grow article largely descriptive limit rigorous application little cohesive building cumulative knowledge result extremely difficult determine true engineering study investigate scientific evidence date conduct systematic mapping literature engineering search strategy result study identify primary paper relevant research unique compare finding insight review experience report period make important contribution stateoftheart provide ii report benefit challenge report iii recommend practice list iv opportunity future identify
A systematic mapping study on gamerelated methods for software engineering education,"The use of games in software engineering education is not new. However, recent technologies have provided new opportunities for using and their elements to enhance learning student engagement. goal this paper twofold. First, we discuss how game-related methods been used the context by means a systematic mapping study. Second, investigate these support specific knowledge areas from engineering. By achieving goals, aim only characterize state art on education, but also identify gaps further research. We carried out study primary studies which address use, proposal or evaluation education. classified based type approaches, goals areas, characteristics each approach. identified 156 studies, published between 1974 June 2016. Most describe serious (86) game development (57) while Gamification least explored method (10). Learning skills are mostly related “Software Process”, Design”, “Professional Practices”. there some where can still be explored. trend existing research field quite preliminary. noted lack standardization both definition classification methods.",01-03-2018,Information and Software Technology,https://doi.org/10.1016/j.infsof.2017.09.014,"Maurício Ronny de Almeida Souza, Lucas Furtini Veado, Renata Teles Moreira, Eduardo Figueiredo, Heitor Costa",132,The use of games in software engineering education is not new However recent technologies have provided new opportunities for using and their elements to enhance learning student engagement goal this paper twofold First we discuss how gamerelated methods been used the context by means a systematic mapping study Second investigate these support specific knowledge areas from engineering By achieving goals aim only characterize state art on education but also identify gaps further research We carried out study primary studies which address use proposal or evaluation education classified based type approaches goals areas characteristics each approach identified 156 studies published between 1974 June 2016 Most describe serious 86 game development 57 while Gamification least explored method 10 Learning skills are mostly related Software Process Design Professional Practices there some where can still be explored trend existing research field quite preliminary noted lack standardization both definition classification methods,use game software engineering education new recent technology provide new opportunity element enhance learn student engagement goal paper twofold discuss gamerelated method context mean systematic mapping study second investigate support specific knowledge area engineering achieve goal aim characterize state art education identify gap research carry study primary study address use proposal evaluation education classify base type approach goal area characteristic approach identify study publish june describe game development gamification explore method learning skill relate software process design professional practice explore trend exist research field preliminary note lack standardization definition classification method
Speed Data and Ecosystems The Future of Software Engineering,"An evaluation of recent industrial and societal trends revealed three key factors driving software engineering's future: speed, data, ecosystems. These factors' implications have led to guidelines for companies evolve their engineering practices. This article is part a special issue on the Future Software Engineering.",29-12-2015,IEEE Software,https://doi.org/10.1109/ms.2016.14,Jan Bosch,93,An evaluation of recent industrial and societal trends revealed three key factors driving software engineerings future speed data ecosystems These factors implications have led to guidelines for companies evolve their engineering practices This article is part a special issue on the Future Software Engineering,evaluation recent industrial societal trend reveal key factor drive software engineering future speed data ecosystem factor implication lead guideline company evolve engineering practice article special issue future software engineering
