Title,Abstract,Publication Date,Journal,Link,Authors,Citations,Cleaned_Abstract,Abstract_Spacy
Robotic Process Automation with AI and OCR to Improve Business Process Review,"Businesses consume a huge amount of time in several routine tasks such as entering data from written documents, confirming identities employees and setting up meetings. This takes away employees' to focus on that add value their business. Robotic Process Automation (RPA) can help one automate tasks. However, RPA has its limitations is often applied rule-based Any changes the automated process require direct application. very tedious requires implement using software development model. Artificial Intelligence (AI) ability machine imitate human intelligence perform like would. AI learns experience or application makes important decisions without intervention. It also based experience. Applying applications referred Intelligent (IPA). Optical Character Recognition (OCR) technology helps an interpret text images. research paper explores different ways which OCR be incorporated improve Business (BPA).",04-08-2021,2021 Second International Conference on Electronics and Sustainable Communication Systems ICESC,https://doi.org/10.1109/icesc51422.2021.9532902,"Ganeshayya Shidaganti, Sreya Salil, Prarthana Anand, Vaishnavi Jadhav",12,Businesses consume a huge amount of time in several routine tasks such as entering data from written documents confirming identities employees and setting up meetings This takes away employees to focus on that add value their business Robotic Process Automation RPA can help one automate tasks However RPA has its limitations is often applied rulebased Any changes the automated process require direct application very tedious requires implement using software development model Artificial Intelligence AI ability machine imitate human intelligence perform like would AI learns experience or application makes important decisions without intervention It also based experience Applying applications referred Intelligent IPA Optical Character Recognition OCR technology helps an interpret text images research paper explores different ways which OCR be incorporated improve Business BPA,business consume huge time routine task enter datum write document confirm identitie employee set meeting take away employee focus add value business robotic process automation rpa help automate task rpa limitation apply rulebase change automate process require direct application tedious require implement software development model artificial intelligence ai ability machine imitate human intelligence perform like ai learns experience application make important decision intervention base experience apply application refer intelligent ipa optical character recognition ocr technology help interpret text image research paper explore different way ocr incorporate improve business bpa
Robotic Process Automation Risk Management Points to Consider,"ABSTRACT Robotic process automation (RPA) provides organizations numerous benefits in achieving efficiency and effectiveness, but not without risks. Without proper management, the risks posed by RPA may outweigh its intended benefits. risk management has received little attention prior accounting research practice. We discuss control considerations important to return on investment maintaining integrity of automated processes. substantiate our discussion interviewing professionals. Our interviewees suggest that incremental value addition Enterprise Resource Planning (ERP) systems, skillset needed for be missing among professionals, existing frameworks need evolve management. stimulates future helps as they begin consider",06-12-2022,Journal of Emerging Technologies in Accounting,https://doi.org/10.2308/jeta-2022-004,"Bright Hong, Michael Ly, Hui Lin",10,ABSTRACT Robotic process automation RPA provides organizations numerous benefits in achieving efficiency and effectiveness but not without risks Without proper management the risks posed by RPA may outweigh its intended benefits risk management has received little attention prior accounting research practice We discuss control considerations important to return on investment maintaining integrity of automated processes substantiate our discussion interviewing professionals Our interviewees suggest that incremental value addition Enterprise Resource Planning ERP systems skillset needed for be missing among professionals existing frameworks need evolve management stimulates future helps as they begin consider,abstract robotic process automation rpa provide organization numerous benefit achieve efficiency effectiveness risk proper management risk pose rpa outweigh intend benefit risk management receive little attention prior accounting research practice discuss control consideration important return investment maintain integrity automate process substantiate discussion interview professional interviewee suggest incremental value addition enterprise resource planning erp system skillset need miss professional exist framework need evolve management stimulate future help begin consider
Digital Transformation in Higher Education Institutions with Business Process Management  Robotic Process Automation mediation model,Digital transformation and the current digitalization pressure are no stranger to Higher Education Institutions; problem is how carry them out properly. It for this reason that article proposes a theoretical model of digital implementation in Institutions with discipline Business Process Management (BPM) mediated by Robotic Automation (RPA).,01-06-2020,2020 15th Iberian Conference on Information Systems and Technologies CISTI,https://doi.org/10.23919/cisti49556.2020.9140851,"Henry Lizano-Mora, Pedro R. Palos‐Sánchez",17,Digital transformation and the current digitalization pressure are no stranger to Higher Education Institutions problem is how carry them out properly It for this reason that article proposes a theoretical model of digital implementation in Institutions with discipline Business Process Management BPM mediated by Robotic Automation RPA,digital transformation current digitalization pressure stranger high education institution problem carry properly reason article propose theoretical model digital implementation institution discipline business process management bpm mediate robotic automation rpa
Robots Artificial Intelligence and Service Automation in Restaurants,"Originality/value: To the best of authors’ knowledge, this chapter presents first systematic and in-depth review RAISA technologies in restaurant industry.",14-10-2019,Robots Artificial Intelligence and Service Automation in Travel Tourism and Hospitality,https://doi.org/10.1108/978-1-78756-687-320191010,"Katerina Berezina, Olena Ciftci, Cihan Çobanoğlu",106,Originalityvalue To the best of authors knowledge this chapter presents first systematic and indepth review RAISA technologies in restaurant industry,originalityvalue good author knowledge chapter present systematic indepth review raisa technology restaurant industry
Psychological Capital and Robotic Process Automation Good Bad or Somewhere InBetween,"ABSTRACT Our proposed study applies Psychological Capital (PsyCap) to the Industry 4.0 literature, and specifically, Robotic Process Automation (RPA). We examine two issues: are accountants ready for changes brought about by RPA, will overrely on RPA provide accurate information? PsyCap is a core construct that encompasses four dimensions of an individual's mental state. Drawn from positive psychology, it focuses individuals' strengths, rather than weaknesses. expect higher levels be associated with readiness reliance RPA. This could dangerous, because output may not always reliable. propose quasi-experiment gather data accountants. Understanding relationship between behavior important state-like construct, which can developed strengthened. Accounting firms organizations implement mechanisms encourage but discourage overreliance without assurance.",01-10-2019,Journal of Emerging Technologies in Accounting,https://doi.org/10.2308/jeta-52650,"Megan Elizabeth Harris, Jeffrey B. Riley, Roopa Venkatesh",11,ABSTRACT Our proposed study applies Psychological Capital PsyCap to the Industry 40 literature and specifically Robotic Process Automation RPA We examine two issues are accountants ready for changes brought about by RPA will overrely on RPA provide accurate information PsyCap is a core construct that encompasses four dimensions of an individuals mental state Drawn from positive psychology it focuses individuals strengths rather than weaknesses expect higher levels be associated with readiness reliance RPA This could dangerous because output may not always reliable propose quasiexperiment gather data accountants Understanding relationship between behavior important statelike construct which can developed strengthened Accounting firms organizations implement mechanisms encourage but discourage overreliance without assurance,abstract propose study apply psychological capital psycap industry literature specifically robotic process automation rpa examine issue accountant ready change bring rpa overrely rpa provide accurate information psycap core construct encompass dimension individual mental state draw positive psychology focus individual strength weakness expect high level associate readiness reliance rpa dangerous output reliable propose quasiexperiment gather data accountant understand relationship behavior important statelike construct develop strengthened accounting firm organization implement mechanism encourage discourage overreliance assurance
Automatic EnergySaving Operations System Using Robotic Process Automation,"We have developed an energy-saving operations system featuring remote operation of central monitoring equipment installed in a building. This applies robotic process automation to automatically perform on behalf the manager. Furthermore, as another feature, requires only local area network connect enabling automatic be performed regardless specifications equipment. The items targeted for by this are optimal heat source system, setting supply water temperature equipment, room temperature, and outside-air intake volume. At present, manager has role performing these operations, but finding value each is difficult task. An manager, moreover, responsible tasks other than facility such maintenance management, so changing settings accurately at regular intervals ongoing basis can quite burden. uses technology, it capable all that executed large-scale shopping mall processing units. In trial, we achieved 44% reduction amount energy required 47% CO2 emissions.",08-05-2020,Energies,https://doi.org/10.3390/en13092342,"Toru Yamamoto, Hirofumi Hayama, Takao Hayashi, Taro Mori",11,We have developed an energysaving operations system featuring remote operation of central monitoring equipment installed in a building This applies robotic process automation to automatically perform on behalf the manager Furthermore as another feature requires only local area network connect enabling automatic be performed regardless specifications equipment The items targeted for by this are optimal heat source system setting supply water temperature equipment room temperature and outsideair intake volume At present manager has role performing these operations but finding value each is difficult task An manager moreover responsible tasks other than facility such maintenance management so changing settings accurately at regular intervals ongoing basis can quite burden uses technology it capable all that executed largescale shopping mall processing units In trial we achieved 44 reduction amount energy required 47 CO2 emissions,develop energysave operation system feature remote operation central monitoring equipment instal building apply robotic process automation automatically perform behalf manager furthermore feature require local area network connect enabling automatic perform regardless specification equipment item target optimal heat source system set supply water temperature equipment room temperature outsideair intake volume present manager role perform operation find value difficult task manager responsible task facility maintenance management change setting accurately regular interval ongoing basis burden use technology capable execute largescale shopping mall processing unit trial achieve reduction energy require emission
The First Global Ontological Standard for Ethically Driven Robotics and Automation Systems Standards,"I n the complex and rapidly evolving fields of artificial intelligence (AI) robotics, elaboration ethical concerns, considerations, requirements helps elucidate nature technology’s reach impact on society where there is a legal void. Thus, establishing ethics in AI robotics fundamental to identifying their potential risks benefits, especially our pandemicwrecked world [1]. The development within an framework enables anticipation future application contexts articulation uses that do not yet exist. Ethical considerations help create much-desired relationship between technology human values address impacts can have, thereby addressing issues trust, safety, security, data privacy, algorithmic bias. need for urgent because increasing adoption use autonomous intelligent systems (A/ISs) many domains, such as health care, education, finance, insurance services.",01-12-2021,IEEE Robotics amp Automation Magazine,https://doi.org/10.1109/mra.2021.3117414,"Edson Prestes, Michael A. Houghtaling, Paulo Gonçalves, Nicola Fabiano, Özlem Ülgen, Sandro Rama Fiorini, Zvikomborero Murahwi, Joanna Isabelle Olszewska, Tamás Haidegger",13,I n the complex and rapidly evolving fields of artificial intelligence AI robotics elaboration ethical concerns considerations requirements helps elucidate nature technologys reach impact on society where there is a legal void Thus establishing ethics in AI robotics fundamental to identifying their potential risks benefits especially our pandemicwrecked world 1 The development within an framework enables anticipation future application contexts articulation uses that do not yet exist Ethical considerations help create muchdesired relationship between technology human values address impacts can have thereby addressing issues trust safety security data privacy algorithmic bias need for urgent because increasing adoption use autonomous intelligent systems AISs many domains such as health care education finance insurance services,n complex rapidly evolve field artificial intelligence ai robotic elaboration ethical concern consideration requirement help elucidate nature technologys reach impact society legal void establish ethic ai robotic fundamental identify potential risk benefit especially pandemicwrecke world development framework enable anticipation future application context articulation use exist ethical consideration help create muchdesired relationship technology human value address impact address issue trust safety security datum privacy algorithmic bias need urgent increase adoption use autonomous intelligent system aiss domain health care education finance insurance service
Robots Artificial Intelligence and Service Automation in Hotels,"Purpose: This paper presents a review of the current state and potential capabilities for application robots, artificial intelligence automated services (RAISA) in hotel companies.Design/methodology/approach: A two-step approach was applied this study. First, authors make theoretical overview service automation hotels. Second, detailed various case studies from global practice.Findings: The RAISA companies is examined connection with impact that technology has on guest experience during each five stages cycle: pre-arrival, arrival, stay, departure, assessment.Research implications: Its implications can be searched respect to future research. It deals topics such as how different generations (guests employees) perceive industry what attitude guests categories hotels (luxury economy) towards use RAISA. also shows types tourists (holiday, business, health, cultural, etc.) kinds robots (androids or machines) are more appropriate operations.Practical related improvement operations operational management, marketing sales, enhancement customer innovation, training management.Originality/value: book chapter complements expands research role makes some projections about technologies future.",14-10-2019,Robots Artificial Intelligence and Service Automation in Travel Tourism and Hospitality,https://doi.org/10.1108/978-1-78756-687-320191009,"Georgina Lukanova, Galina Ilieva",105,Purpose This paper presents a review of the current state and potential capabilities for application robots artificial intelligence automated services RAISA in hotel companiesDesignmethodologyapproach A twostep approach was applied this study First authors make theoretical overview service automation hotels Second detailed various case studies from global practiceFindings The RAISA companies is examined connection with impact that technology has on guest experience during each five stages cycle prearrival arrival stay departure assessmentResearch implications Its implications can be searched respect to future research It deals topics such as how different generations guests employees perceive industry what attitude guests categories hotels luxury economy towards use RAISA also shows types tourists holiday business health cultural etc kinds robots androids or machines are more appropriate operationsPractical related improvement operations operational management marketing sales enhancement customer innovation training managementOriginalityvalue book chapter complements expands research role makes some projections about technologies future,purpose paper present review current state potential capability application robot artificial intelligence automate service raisa hotel companiesdesignmethodologyapproach twostep approach apply study author theoretical overview service automation hotel second detailed case study global practicefinding raisa company examine connection impact technology guest experience stage cycle prearrival arrival stay departure assessmentresearch implication implication search respect future research deal topic different generation guest employee perceive industry attitude guest category hotel luxury economy use raisa show type tourist holiday business health cultural etc kind robot android machine appropriate operationspractical relate improvement operation operational management marketing sale enhancement customer innovation training managementoriginalityvalue book chapter complement expand research role make projection technology future
Exploring the Challenge of Automated Segmentation in Robotic Process Automation,"Robotic Process Automation (RPA) is an emerging technology that allows organizations to automate intensive repetitive tasks (or simply routines) previously performed by a human user on the User Interface (UI) of web or desktop applications. RPA tools are able capture in dedicated UI logs execution several routines and then emulate their enactment place means software (SW) robot. A log can record information about many routines, whose actions mixed some order reflects particular user, making automated identification far from being trivial. The issue automatically understand which contribute specific routine inside also known as segmentation. In this paper, we leverage concrete use case explore segmentation logs, identifying all its potential variants presenting up-to-date overview discusses what extent such supported existing literature approaches. Moreover, offer points reference for future research based findings paper.",01-01-2021,Lecture Notes in Business Information Processing,https://doi.org/10.1007/978-3-030-75018-3_3,"Simone Agostinelli, Andrea Marrella, Massimo Mecella",9,Robotic Process Automation RPA is an emerging technology that allows organizations to automate intensive repetitive tasks or simply routines previously performed by a human user on the User Interface UI of web or desktop applications RPA tools are able capture in dedicated UI logs execution several routines and then emulate their enactment place means software SW robot A log can record information about many routines whose actions mixed some order reflects particular user making automated identification far from being trivial The issue automatically understand which contribute specific routine inside also known as segmentation In this paper we leverage concrete use case explore segmentation logs identifying all its potential variants presenting uptodate overview discusses what extent such supported existing literature approaches Moreover offer points reference for future research based findings paper,robotic process automation rpa emerge technology allow organization automate intensive repetitive task simply routine previously perform human user user interface ui web desktop application rpa tool able capture dedicated ui log execution routine emulate enactment place mean software sw robot log record information routine action mix order reflect particular user make automated identification far trivial issue automatically understand contribute specific routine inside know segmentation paper leverage concrete use case explore segmentation log identify potential variant present uptodate overview discuss extent support exist literature approach offer point reference future research base finding paper
Socially assistive robotics Human augmentation versus automation,"Intelligent interactive robots assist by socially motivating, coaching, and encouraging human work rather than automating it.",01-03-2017,Science Robotics,https://doi.org/10.1126/scirobotics.aam5410,Maja J. Matarić,106,Intelligent interactive robots assist by socially motivating coaching and encouraging human work rather than automating it,intelligent interactive robot assist socially motivate coach encourage human work automate
Adoption and Influence of Robotic Process Automation in Beef Supply Chains,"Background: This paper aims to critically examine the potential barriers implementation and adoption of Robotic Process Automation (RPA) in beef supply chain. The chain has been challenging due its complex processes, activities, management. industry relied heavily on human workforce past; however, RPA allows automating tasks that are repetitive strenuous nature enhance quality, safety security. There considerable as organisations have not focused trying eliminate them various reasons. Previous studies lack knowledge related adoption, so this creates a research gap requires attention. Methods: Statistical data information extracted using secondary relevant A business process model is formed which uses values or variables existing statistical information. Simulation carried out Simul8 software analyses different scenarios help choosing best approach for adoption. Results: results identified through simulation thus ensuring performs with more potential. Analysis ‘what-if’ allow organisational employee-level improvements along enhancing RPA’s accuracy. Conclusion: generic use real-life can be modified by according their own needs requirements. study contributes theoretical practical aspects it decision-makers adopt robust manner adds scientific identification",12-07-2022,Logistics,https://doi.org/10.3390/logistics6030048,"Khushboo E-Fatima, Rasoul Khandan, Amin Hosseinian‐Far, Dilshad Sarwar, Hareer Fatima Ahmed",11,Background This paper aims to critically examine the potential barriers implementation and adoption of Robotic Process Automation RPA in beef supply chain The chain has been challenging due its complex processes activities management industry relied heavily on human workforce past however RPA allows automating tasks that are repetitive strenuous nature enhance quality safety security There considerable as organisations have not focused trying eliminate them various reasons Previous studies lack knowledge related adoption so this creates a research gap requires attention Methods Statistical data information extracted using secondary relevant A business process model is formed which uses values or variables existing statistical information Simulation carried out Simul8 software analyses different scenarios help choosing best approach for adoption Results results identified through simulation thus ensuring performs with more potential Analysis whatif allow organisational employeelevel improvements along enhancing RPAs accuracy Conclusion generic use reallife can be modified by according their own needs requirements study contributes theoretical practical aspects it decisionmakers adopt robust manner adds scientific identification,background paper aim critically examine potential barrier implementation adoption robotic process automation rpa beef supply chain chain challenge complex process activity management industry rely heavily human workforce past rpa allow automate task repetitive strenuous nature enhance quality safety security considerable organisation focus trying eliminate reason previous study lack knowledge relate adoption create research gap require attention method statistical data information extract secondary relevant business process model form use value variable exist statistical information simulation carry software analyse different scenario help choose good approach adoption result result identify simulation ensure perform potential analysis whatif allow organisational employeelevel improvement enhance rpas accuracy conclusion generic use reallife modify accord need requirement study contribute theoretical practical aspect decisionmaker adopt robust manner add scientific identification
Robotic Process Automation for the Extraction of Audit Information A Use Case,"SUMMARY The reconciliation of audit evidence to the subject matter is a key and recurring procedure. Before reconciling information, data needs be extracted from matter, which often in Portable Document Format (PDF). Reconciliations are task for every new version matter. Large firms typically “offshore” simple repetitive tasks such as reconciliations shared service centers. Offshoring however comes at expense coordination costs, delays process, challenges regarding liability risk auditor. This paper presents an open-source algorithm extract (draft) annual reports (PDF files) using Python automate, rather than outsource, extraction reconciliations. resulted significant time saving large Dutch asset management firm. Researchers apply minimize hand-collection financial statement data. Data Availability: this publicly available. JEL Classifications: M42; G23; G29.",11-05-2021,Current Issues in Auditing,https://doi.org/10.2308/ciia-2020-043,"Jeroen Bellinga, Tjibbe Bosman, S. Hocuk, Wim H. P. Janssen, Alaa Khzam",10,SUMMARY The reconciliation of audit evidence to the subject matter is a key and recurring procedure Before reconciling information data needs be extracted from matter which often in Portable Document Format PDF Reconciliations are task for every new version matter Large firms typically offshore simple repetitive tasks such as reconciliations shared service centers Offshoring however comes at expense coordination costs delays process challenges regarding liability risk auditor This paper presents an opensource algorithm extract draft annual reports PDF files using Python automate rather than outsource extraction reconciliations resulted significant time saving large Dutch asset management firm Researchers apply minimize handcollection financial statement data Data Availability this publicly available JEL Classifications M42 G23 G29,summary reconciliation audit evidence subject matter key recur procedure reconcile information datum need extract matter portable document format pdf reconciliation task new version matter large firm typically offshore simple repetitive task reconciliation share service center offshore come expense coordination cost delay process challenge liability risk auditor paper present opensource algorithm extract draft annual report pdf file python automate outsource extraction reconciliation result significant time save large dutch asset management firm researcher apply minimize handcollection financial statement datum datum availability publicly available jel classification
SNS Door Phone as Robotic Process Automation,"We developed SNS Door Phone by making an interphone system IoT device. integrated and QR-code recognition function with system. Thanks to connection SNS, we can know the visit of parcel delivery service anytime through even if during going out. introduction function, a deliveryman only showed in front Phone, re-delivery operation information would be sent user automatically SNS. Then, call or ask arrangement using smart phone without inputting any additional data. consider this kind seamless good example Robotic Process Automation.",19-11-2018,Proceedings of the 2018 ACM International Conference on Interactive Surfaces and Spaces,https://doi.org/10.1145/3279778.3279915,"Toru Kobayashi, Ryota Nakashima, Rinsuke Uchida, Ken‐ichi Arai",7,We developed SNS Door Phone by making an interphone system IoT device integrated and QRcode recognition function with system Thanks to connection SNS we can know the visit of parcel delivery service anytime through even if during going out introduction function a deliveryman only showed in front Phone redelivery operation information would be sent user automatically SNS Then call or ask arrangement using smart phone without inputting any additional data consider this kind seamless good example Robotic Process Automation,develop sns door phone make interphone system iot device integrate qrcode recognition function system thank connection sns know visit parcel delivery service anytime go introduction function deliveryman show phone redelivery operation information send user automatically sns ask arrangement smart phone inputte additional datum consider kind seamless good example robotic process automation
Robotic Process Automation in Healthcare,"Robotic process automation (RPA) is a contemporary breakthrough that automates repetitive, routine, and rule-based human activities to benefit businesses choose adopt such software. RPA commercially available technology, although there little scientific research on the issue. As result, goal of this chapter examine how academic community defines much its status, trends, applications have been studied in literature. The differences between business management are also covered. offers results systematic literature review (SLR) RPA, including an overview terms uses real-world settings as well advantages using different sectors economy.",01-01-2023,Smart Innovation Systems and Technologies,https://doi.org/10.1007/978-981-19-8296-5_7,"Jagjit Singh Dhatterwal, Kuldeep Singh Kaswan, Naresh Kumar",6,Robotic process automation RPA is a contemporary breakthrough that automates repetitive routine and rulebased human activities to benefit businesses choose adopt such software RPA commercially available technology although there little scientific research on the issue As result goal of this chapter examine how academic community defines much its status trends applications have been studied in literature The differences between business management are also covered offers results systematic literature review SLR RPA including an overview terms uses realworld settings as well advantages using different sectors economy,robotic process automation rpa contemporary breakthrough automate repetitive routine rulebase human activity benefit business choose adopt software rpa commercially available technology little scientific research issue result goal chapter examine academic community define status trend application study literature difference business management cover offer result systematic literature review slr rpa include overview term use realworld setting advantage different sector economy
Bot Log Mining Using Logs from Robotic Process Automation for Process Mining,"Robotic Process Automation (RPA) is an emerging technology for automating tasks using bots that can mimic human actions on computer systems. Most existing research focuses the earlier phases of RPA implementations, e.g. discovery are suitable automation. To detect exceptions and explore opportunities bot process redesign, historical data from RPA-enabled processes in form logs or be utilized. However, isolated use provides only limited insights not a good understanding overall process. Therefore, we develop approach merges with mining. A merged log enables integrated view role effects We first model describing structure relation business processes. then specify instantiate 'bot parser' translating three leading vendors into XES format. Further, 'log merger' functionality underlying further introduce mining measures allowing analysis log.",01-01-2020,Lecture Notes in Computer Science,https://doi.org/10.1007/978-3-030-62522-1_4,"Andreas Egger, Arthur H. M. ter Hofstede, Wolfgang Kratsch, Sander J. J. Leemans, Maximilian Röglinger, Moe Thandar Wynn",13,Robotic Process Automation RPA is an emerging technology for automating tasks using bots that can mimic human actions on computer systems Most existing research focuses the earlier phases of RPA implementations eg discovery are suitable automation To detect exceptions and explore opportunities bot process redesign historical data from RPAenabled processes in form logs or be utilized However isolated use provides only limited insights not a good understanding overall process Therefore we develop approach merges with mining A merged log enables integrated view role effects We first model describing structure relation business processes then specify instantiate bot parser translating three leading vendors into XES format Further log merger functionality underlying further introduce mining measures allowing analysis log,robotic process automation rpa emerge technology automate task bot mimic human action computer system exist research focus early phase rpa implementation eg discovery suitable automation detect exception explore opportunity bot process redesign historical datum rpaenable process form log utilize isolate use provide limited insight good understanding overall process develop approach merge mine merge log enable integrated view role effect model describe structure relation business process specify instantiate bot parser translate lead vendor xes format log merger functionality underlie introduce mining measure allow analysis log
Organizing for Robotic Process Automation in Local Government Observations from Two Case Studies of Robotic Process Automation Implementation in Swedish Municipalities,"Automation of internal administrative processes tied to the delivery public services is outlined as a continuation development toward more digital, efficient, and effective local government. However, this often based on unrealistic expectations transformative power digital technologies. It therefore important further understand automation driver transformation government organizations. Automation, in chapter, understood change from function previously carried out by human being performed machine agent (e.g., robotic process automation). We explore compare how initiatives implement (RPA) are organized two Swedish municipalities. Our analysis semi-structured interviews with employees working The shows interesting patterns across cases concerning dissonances disconnects between stakeholders different levels organizations, making kind difficult. results contribute (a) empirical illustrations that show general policies promoted policymakers influencing organization IT work practice; (b) challenges affect implementation RPA government; (c) point set observations require research.",01-01-2022,Progress in IS,https://doi.org/10.1007/978-3-030-92644-1_10,"Ida Lindgren, Maria Åkesson, Michel Thomsen, Daniel Toll",9,Automation of internal administrative processes tied to the delivery public services is outlined as a continuation development toward more digital efficient and effective local government However this often based on unrealistic expectations transformative power digital technologies It therefore important further understand automation driver transformation government organizations Automation in chapter understood change from function previously carried out by human being performed machine agent eg robotic process automation We explore compare how initiatives implement RPA are organized two Swedish municipalities Our analysis semistructured interviews with employees working The shows interesting patterns across cases concerning dissonances disconnects between stakeholders different levels organizations making kind difficult results contribute a empirical illustrations that show general policies promoted policymakers influencing organization IT work practice b challenges affect implementation RPA government c point set observations require research,automation internal administrative process tie delivery public service outline continuation development digital efficient effective local government base unrealistic expectation transformative power digital technology important understand automation driver transformation government organization automation chapter understand change function previously carry human perform machine agent eg robotic process automation explore compare initiative implement rpa organize swedish municipality analysis semistructure interview employee work show interesting pattern case concern dissonance disconnect stakeholder different level organization make kind difficult result contribute empirical illustration general policy promote policymaker influence organization work practice b challenge affect implementation rpa government c point set observation require research
The Five Dimensions of Digital Technology Assessment with the Focus on Robotic Process Automation RPA,"In Technology Management, the assessment of new digital technologies is a challenging process. Most assessments are focusing on cost &amp;amp; benefit. These approaches often fail because main points neglected. this paper, holistic approach ""The Five Dimensions Digital Assessment"" will be described with example RPA (Robotic Process Automation). one most promising to save data processing efforts in office. The Assessment performed by assessing benefits, technology readiness, usability, company and costs that burden implementation.",09-06-2021,Tehniki glasnik,https://doi.org/10.31803/tg-20210429105337,"Bernhard Axmann, Harmoko Harmoko",12,In Technology Management the assessment of new digital technologies is a challenging process Most assessments are focusing on cost ampamp benefit These approaches often fail because main points neglected this paper holistic approach The Five Dimensions Digital Assessment will be described with example RPA Robotic Process Automation one most promising to save data processing efforts in office The Assessment performed by assessing benefits technology readiness usability company and costs that burden implementation,technology management assessment new digital technology challenging process assessment focus cost ampamp benefit approach fail main point neglect paper holistic approach dimension digital assessment describe example rpa robotic process automation promising save datum processing effort office assessment perform assess benefit technology readiness usability company cost burden implementation
Invoice Processing Using Robotic Process Automation,"This paper describes our recent effort to develop a automative application transform invoice processing in Finance operations. As prime example of the technology’s potential for driving efficiency, Robotic Process Automation (RPA) can be applied number finance and accounting operations, processing. RPA DataBot automate data input, error reconciliation, some decision-making required by staff when invoices. At same time, automation is able limit errors such processes reduce need manual exception handling. UiPath’s are constantly monitor dedicated folder where invoices saved employees (or other DataBot) PDF format. Once robots detect presence an folder, they begin extract information from document. Using intelligent Optical Character Recognition (OCR) natural language capabilities, read out that visible on invoice. After key each invoice, use their credentials open company’s database or enterprise resource planning system, if not already open. The then start one-by-one transferring over relevant information. During this whole process, also running background activities as monitoring its email address, performing basic checks see open, verifying whether vendor (e.g. VAT number) matches what database.",10-04-2020,International Journal of Scientific Research in Computer Science Engineering and Information Technology,https://doi.org/10.32628/cseit2062106,"Sagar Sahu, Sania Salwekar, Atharva Pandit, Manoj Patil",7,This paper describes our recent effort to develop a automative application transform invoice processing in Finance operations As prime example of the technologys potential for driving efficiency Robotic Process Automation RPA can be applied number finance and accounting operations processing RPA DataBot automate data input error reconciliation some decisionmaking required by staff when invoices At same time automation is able limit errors such processes reduce need manual exception handling UiPaths are constantly monitor dedicated folder where invoices saved employees or other DataBot PDF format Once robots detect presence an folder they begin extract information from document Using intelligent Optical Character Recognition OCR natural language capabilities read out that visible on invoice After key each invoice use their credentials open companys database or enterprise resource planning system if not already open The then start onebyone transferring over relevant information During this whole process also running background activities as monitoring its email address performing basic checks see open verifying whether vendor eg VAT number matches what database,paper describe recent effort develop automative application transform invoice processing finance operation prime example technologys potential drive efficiency robotic process automation rpa apply number finance accounting operation process rpa databot automate data input error reconciliation decisionmaking require staff invoice time automation able limit error process reduce need manual exception handling uipath constantly monitor dedicated folder invoice save employee databot pdf format robot detect presence folder begin extract information document intelligent optical character recognition ocr natural language capability read visible invoice key invoice use credential open company database enterprise resource planning system open start onebyone transfer relevant information process run background activity monitor email address perform basic check open verifying vendor eg vat number match database
Automation with RPA Robotic Process Automation,"International Journal of Computer Sciences and Engineering (A UGC Approved indexed with DOI, ICI Approved, DPI Digital Library) is one the leading growing open access, peer-reviewed, monthly, scientific research journal for scientists, engineers, scholars, academicians, which gains a foothold in Asia opens to world, aims publish original, theoretical practical advances Science,Information Technology, (Software, Mechanical, Civil, Electronics & Electrical), all interdisciplinary streams Computing Sciences. It intends disseminate scientific, or applied field allied fields. provides platform publishing results strong empirical component. bridge significant gap between practice by promoting publication novel, industry-relevant research.",31-08-2018,International Journal of Computer Sciences and Engineering,https://doi.org/10.26438/ijcse/v6i8.475477,Gaurab Kumar Ghosh,5,International Journal of Computer Sciences and Engineering A UGC Approved indexed with DOI ICI Approved DPI Digital Library is one the leading growing open access peerreviewed monthly scientific research journal for scientists engineers scholars academicians which gains a foothold in Asia opens to world aims publish original theoretical practical advances ScienceInformation Technology Software Mechanical Civil Electronics  Electrical all interdisciplinary streams Computing Sciences It intends disseminate scientific or applied field allied fields provides platform publishing results strong empirical component bridge significant gap between practice by promoting publication novel industryrelevant research,international journal computer science engineer ugc approve index doi ici approve dpi digital library lead grow open access peerreviewe monthly scientific research journal scientist engineer scholars academician gain foothold asia open world aim publish original theoretical practical advance scienceinformation technology software mechanical civil electronic electrical interdisciplinary stream computing science intend disseminate scientific applied field ally field provide platform publishing result strong empirical component bridge significant gap practice promote publication novel industryrelevant research
