Title,Abstract,Publication Date,Journal,Link,Authors,Citations,Cleaned_Abstract,Abstract_Spacy
Security Enhancement for IoT Communications Exposed to Eavesdroppers With Uncertain Locations,"The Internet of Things (IoT) depicts a bright future, where any devices having sensorial and computing capabilities can interact with each other. Among all existing technologies, the techniques for fifth generation (5G) systems are main driving force actualization IoT concept. However, due to heterogeneous environment in 5G networks broadcast nature radio propagation, security assurance against eavesdropping is vital yet challenging task. In this paper, we focus on transmission design secure relay communications networks, communication exposed eavesdroppers unknown number locations. randomize-and-forward strategy specially designed multi-hop employed our protocol. First, consider single-antenna scenario, network equipped single antenna. We derive expression secrecy outage probability two-hop transmission. Following this, secrecy-rate-maximization problem subject secrecy-outage-probability constraint formulated. optimal power allocation codeword rate obtained. Furthermore, generalize above analyses more generic multiple antennas. Numerical results show that proper use enhance throughput extend coverage range.",01-01-2016,IEEE Access,https://doi.org/10.1109/access.2016.2575863,"Qian Xu, Pinyi Ren, Houbing Song, Qinghe Du",176,The Internet of Things IoT depicts a bright future where any devices having sensorial and computing capabilities can interact with each other Among all existing technologies the techniques for fifth generation 5G systems are main driving force actualization IoT concept However due to heterogeneous environment in 5G networks broadcast nature radio propagation security assurance against eavesdropping is vital yet challenging task In this paper we focus on transmission design secure relay communications networks communication exposed eavesdroppers unknown number locations randomizeandforward strategy specially designed multihop employed our protocol First consider singleantenna scenario network equipped single antenna We derive expression secrecy outage probability twohop transmission Following this secrecyratemaximization problem subject secrecyoutageprobability constraint formulated optimal power allocation codeword rate obtained Furthermore generalize above analyses more generic multiple antennas Numerical results show that proper use enhance throughput extend coverage range,internet thing iot depict bright future device have sensorial computing capability interact exist technology technique fifth generation g system main drive force actualization iot concept heterogeneous environment g network broadcast nature radio propagation security assurance eavesdropping vital challenge task paper focus transmission design secure relay communication network communication expose eavesdropper unknown number location randomizeandforward strategy specially design multihop employ protocol consider singleantenna scenario network equip single antenna derive expression secrecy outage probability twohop transmission follow secrecyratemaximization problem subject secrecyoutageprobability constraint formulate optimal power allocation codeword rate obtain furthermore generalize analyse generic multiple antennas numerical result proper use enhance throughput extend coverage range
A survey of edge computingbased designs for IoT security,"Pervasive IoT applications enable us to perceive, analyze, control, and optimize the traditional physical systems. Recently, security breaches in many have indicated that may put systems at risk. Severe resource constraints insufficient design are two major causes of problems applications. As an extension cloud, emerging edge computing with rich resources provides a new venue deploy novel solutions for Although there some research efforts this area, edge-based designs still its infancy. This paper aims present comprehensive survey existing layer as well inspire more designs. We first edge-centric architecture. Then, we extensively review context architecture designs, firewalls, intrusion detection systems, authentication authorization protocols, privacy-preserving mechanisms. Finally, propose our insight into future directions open issues.",01-05-2020,Digital Communications and Networks,https://doi.org/10.1016/j.dcan.2019.08.006,"Kewei Sha, T. Andrew Yang, Wei Wei, Sadegh Davari",236,Pervasive IoT applications enable us to perceive analyze control and optimize the traditional physical systems Recently security breaches in many have indicated that may put systems at risk Severe resource constraints insufficient design are two major causes of problems applications As an extension cloud emerging edge computing with rich resources provides a new venue deploy novel solutions for Although there some research efforts this area edgebased designs still its infancy This paper aims present comprehensive survey existing layer as well inspire more designs We first edgecentric architecture Then we extensively review context architecture designs firewalls intrusion detection systems authentication authorization protocols privacypreserving mechanisms Finally propose our insight into future directions open issues,pervasive iot application enable perceive analyze control optimize traditional physical system recently security breach indicate system risk severe resource constraint insufficient design major cause problem application extension cloud emerge edge compute rich resource provide new venue deploy novel solution research effort area edgebase design infancy paper aim present comprehensive survey exist layer inspire design edgecentric architecture extensively review context architecture design firewall intrusion detection system authentication authorization protocol privacypreserve mechanism finally propose insight future direction open issue
Survey of platforms for massive IoT,"Internet of things (IoT) becomes a prominent technology in our world. It is enabling the connection between objects (the “things”) and backend systems via Internet. Everyday can become connected smart. has been adopted different areas applications such as smart cities, agriculture, healthcare, manufacturing, others. Moreover, IoT platforms are currently growing up market. Each platform provides valuable specific services features. This paper presents survey on platforms, discussing their architectures fundamentals building elements communication protocols them. aims to help reader choose suitable adequate for own demands huge number variety available. comprehensive view components features state-of-the-art platforms.",01-01-2018,2018 IEEE International Conference on Future IoT Technologies Future IoT,https://doi.org/10.1109/fiot.2018.8325598,"Hamdan Hejazi, Husam Rajab, Tibor Cinkler, László Lengyel",153,Internet of things IoT becomes a prominent technology in our world It is enabling the connection between objects the things and backend systems via Internet Everyday can become connected smart has been adopted different areas applications such as smart cities agriculture healthcare manufacturing others Moreover IoT platforms are currently growing up market Each platform provides valuable specific services features This paper presents survey on platforms discussing their architectures fundamentals building elements communication protocols them aims to help reader choose suitable adequate for own demands huge number variety available comprehensive view components features stateoftheart platforms,internet thing iot prominent technology world enable connection object thing backend system internet everyday connected smart adopt different area application smart city agriculture healthcare manufacture iot platform currently grow market platform provide valuable specific service feature paper present survey platform discuss architecture fundamental build element communication protocol aim help reader choose suitable adequate demand huge number variety available comprehensive view component feature stateoftheart platform
A PUFBased Secure Communication Protocol for IoT,"Security features are of paramount importance for the Internet Things (IoT), and implementations challenging given resource-constrained IoT setup. We have developed a lightweight identity-based cryptosystem suitable to enable secure authentication message exchange among devices. Our scheme employs Physically Unclonable Function (PUF) generate public identity each device, which is used as key device encryption. provided formal proofs security in Session Key Universally Composable Framework proposed protocol, demonstrates resilience against passive active attacks. demonstrated setup required protocol implementation shown that incurs low hardware software overhead.",28-04-2017,ACM Transactions on Embedded Computing Systems,https://doi.org/10.1145/3005715,"Urbi Chatterjee, Rajat Subhra Chakraborty, Debdeep Mukhopadhyay",168,Security features are of paramount importance for the Internet Things IoT and implementations challenging given resourceconstrained IoT setup We have developed a lightweight identitybased cryptosystem suitable to enable secure authentication message exchange among devices Our scheme employs Physically Unclonable Function PUF generate public identity each device which is used as key device encryption provided formal proofs security in Session Key Universally Composable Framework proposed protocol demonstrates resilience against passive active attacks demonstrated setup required protocol implementation shown that incurs low hardware software overhead,security feature paramount importance internet thing iot implementation challenge give resourceconstraine iot setup develop lightweight identitybase cryptosystem suitable enable secure authentication message exchange device scheme employ physically unclonable function puf generate public identity device key device encryption provide formal proof security session key universally composable framework propose protocol demonstrate resilience passive active attack demonstrate setup require protocol implementation show incur low hardware software overhead
IoT data privacy via blockchains and IPFS,"Blockchain, the underlying technology of cryptocurrency networks like Bitcoin, can prove to be essential towards realizing vision a decentralized, secure, and open Internet Things (IoT) revolution. There is growing interest in many research groups leveraging blockchains provide IoT data privacy without need for centralized access model. This paper aims propose decentralized model data, using network architecture that we call modular consortium blockchains. The proposed facilitates communications on top software stack peer-to-peer storage mechanisms. aimed have built into it, adaptable various use cases. To understand feasibility deployment considerations implementing architecture, conduct performance analysis existing blockchain development platforms, Ethereum Monax.",22-10-2017,Proceedings of the Seventh International Conference on the Internet of Things,https://doi.org/10.1145/3131542.3131563,"Muhammad Salek Ali, Koustabh Dolui, Fabio Antonelli",170,Blockchain the underlying technology of cryptocurrency networks like Bitcoin can prove to be essential towards realizing vision a decentralized secure and open Internet Things IoT revolution There is growing interest in many research groups leveraging blockchains provide IoT data privacy without need for centralized access model This paper aims propose decentralized model data using network architecture that we call modular consortium blockchains The proposed facilitates communications on top software stack peertopeer storage mechanisms aimed have built into it adaptable various use cases To understand feasibility deployment considerations implementing architecture conduct performance analysis existing blockchain development platforms Ethereum Monax,blockchain underlie technology cryptocurrency network like bitcoin prove essential realize vision decentralized secure open internet thing iot revolution grow interest research group leverage blockchain provide iot datum privacy need centralized access model paper aim propose decentralized model datum network architecture modular consortium blockchain propose facilitate communication software stack peertopeer storage mechanism aim build adaptable use case understand feasibility deployment consideration implement architecture conduct performance analysis exist blockchain development platform ethereum monax
Smart Choice for the Smart Grid Narrowband Internet of Things NBIoT,"The low power wide area network (LPWAN) technologies, which is now embracing a booming era with the development in Internet of Things (IoT), may offer brand new solution for current smart grid communications due to their excellent features power, long range, and high capacity. mission-critical require secure reliable connections between utilities devices quality service (QoS). This difficult achieve unlicensed LPWAN technologies crowded license free band. Narrowband IoT (NB-IoT), as licensed technology, developed based on existing long-term evolution specifications facilities. Thus, it able provide cellular-level QoS, henceforth can be viewed promising candidate communications. In this paper, we introduce NB-IoT compare representative communication context terms data rate, latency, etc. overall requirements from both quantitative qualitative perspectives are comprehensively investigated each them carefully examined NB-IoT. We further explore applications analyze corresponding feasibility Moreover, performance typical scenarios environments, such urban rural areas, evaluated via Monte Carlo simulations.",01-06-2018,IEEE Internet of Things Journal,https://doi.org/10.1109/jiot.2017.2781251,"Yuke Li, Xiang Cheng, Yang Cao, Dexin Wang, Liuqing Yang",259,The low power wide area network LPWAN technologies which is now embracing a booming era with the development in Internet of Things IoT may offer brand new solution for current smart grid communications due to their excellent features power long range and high capacity missioncritical require secure reliable connections between utilities devices quality service QoS This difficult achieve unlicensed LPWAN technologies crowded license free band Narrowband IoT NBIoT as licensed technology developed based on existing longterm evolution specifications facilities Thus it able provide cellularlevel QoS henceforth can be viewed promising candidate communications In this paper we introduce NBIoT compare representative communication context terms data rate latency etc overall requirements from both quantitative qualitative perspectives are comprehensively investigated each them carefully examined NBIoT We further explore applications analyze corresponding feasibility Moreover performance typical scenarios environments such urban rural areas evaluated via Monte Carlo simulations,low power wide area network lpwan technology embrace booming era development internet thing iot offer brand new solution current smart grid communication excellent feature power long range high capacity missioncritical require secure reliable connection utility devices quality service qos difficult achieve unlicensed lpwan technology crowd license free band narrowband iot nbiot licensed technology develop base exist longterm evolution specification facility able provide cellularlevel qos henceforth view promising candidate communication paper introduce nbiot compare representative communication context term data rate latency etc overall requirement quantitative qualitative perspective comprehensively investigate carefully examine nbiot explore application analyze correspond feasibility performance typical scenario environment urban rural area evaluate monte carlo simulation
IoT Security Framework for Smart Cyber Infrastructures,"The Internet of Things (IoT) will connect not only computers and mobile devices, but it also interconnect smart buildings, homes, cities, as well electrical grids, gas, water networks, automobiles, airplanes, etc. IoT lead to the development a wide range advanced information services that need be processed in real-time require data centers with large storage computing power. integration Cloud Fog Computing can bring required computational power capacity, they enable pervasive, cost-effective, accessed from anywhere using any device (mobile or stationary). However, infrastructures introduce grand security challenges due significant increase attack surface, complexity, heterogeneity number resources. In this paper, we present an framework for such Smart Homes (SH) buildings (SB). We general threat model used develop protection methodology against cyber-attacks (known unknown). Additionally, show Anomaly Behavior Analysis (ABA) Intrusion Detection System (ABA-IDS) detect classify attacks sensors.",01-09-2016,2016 IEEE 1st International Workshops on Foundations and Applications of Self Systems FASW,https://doi.org/10.1109/fas-w.2016.58,"Jesús Pacheco, Salim Hariri",146,The Internet of Things IoT will connect not only computers and mobile devices but it also interconnect smart buildings homes cities as well electrical grids gas water networks automobiles airplanes etc IoT lead to the development a wide range advanced information services that need be processed in realtime require data centers with large storage computing power integration Cloud Fog Computing can bring required computational power capacity they enable pervasive costeffective accessed from anywhere using any device mobile or stationary However infrastructures introduce grand security challenges due significant increase attack surface complexity heterogeneity number resources In this paper we present an framework for such Smart Homes SH buildings SB We general threat model used develop protection methodology against cyberattacks known unknown Additionally show Anomaly Behavior Analysis ABA Intrusion Detection System ABAIDS detect classify attacks sensors,internet thing iot connect computer mobile device interconnect smart building home city electrical grid gas water network automobile airplane etc iot lead development wide range advanced information service need process realtime require datum center large storage computing power integration cloud fog computing bring require computational power capacity enable pervasive costeffective access device mobile stationary infrastructure introduce grand security challenge significant increase attack surface complexity heterogeneity number resource paper present framework smart home sh building sb general threat model develop protection methodology cyberattack know unknown additionally anomaly behavior analysis aba intrusion detection system abaid detect classify attack sensor
IOT based smart garbage alert system using Arduino UNO,"Waste management is one of the primary problem that world faces irrespective case developed or developing country. The key issue in waste garbage bin at public places gets overflowed well advance before commencement next cleaning process. It turn leads to various hazards such as bad odor & ugliness place which may be root cause for spread diseases. To avoid all hazardous scenario and maintain cleanliness health this work mounted on a smart system. main theme develop intelligent alert system proper management. This paper proposes clearance by giving an signal municipal web server instant dustbin with verification based level filling. process aided ultrasonic sensor interfaced Arduino UNO check filled sends once if filled. After dustbin, driver confirms task emptying aid RFID Tag. computing technology used addition, it also enhances providing automatic identification status clean-up affirming done. whole upheld embedded module integrated RF ID IOT Facilitation. real time how collection being done could monitored followed up municipality authority In addition necessary remedial / alternate measures adapted. An Android application linked intimate alerts from microcontroller urban office perform remote monitoring process, workers, thereby reducing manual verification. notifications are sent using Wi-Fi module.",01-11-2016,2016 IEEE Region 10 Conference TENCON,https://doi.org/10.1109/tencon.2016.7848162,"Nikhil Kumar, B. Vijayalakshmi, R. Jenifer Prarthana, A. Udaya Shankar",190,Waste management is one of the primary problem that world faces irrespective case developed or developing country The key issue in waste garbage bin at public places gets overflowed well advance before commencement next cleaning process It turn leads to various hazards such as bad odor  ugliness place which may be root cause for spread diseases To avoid all hazardous scenario and maintain cleanliness health this work mounted on a smart system main theme develop intelligent alert system proper management This paper proposes clearance by giving an signal municipal web server instant dustbin with verification based level filling process aided ultrasonic sensor interfaced Arduino UNO check filled sends once if filled After dustbin driver confirms task emptying aid RFID Tag computing technology used addition it also enhances providing automatic identification status cleanup affirming done whole upheld embedded module integrated RF ID IOT Facilitation real time how collection being done could monitored followed up municipality authority In addition necessary remedial  alternate measures adapted An Android application linked intimate alerts from microcontroller urban office perform remote monitoring process workers thereby reducing manual verification notifications are sent using WiFi module,waste management primary problem world face irrespective case develop develop country key issue waste garbage bin public place gets overflow advance commencement cleaning process turn lead hazard bad odor ugliness place root cause spread disease avoid hazardous scenario maintain cleanliness health work mount smart system main theme develop intelligent alert system proper management paper propose clearance give signal municipal web server instant dustbin verification base level filling process aid ultrasonic sensor interface arduino uno check fill send fill dustbin driver confirm task empty aid rfid tag compute technology addition enhance provide automatic identification status cleanup affirm upheld embed module integrate rf d iot facilitation real time collection monitor follow municipality authority addition necessary remedial alternate measure adapt android application link intimate alert microcontroller urban office perform remote monitoring process worker reduce manual verification notification send wifi module
Physical assets and service sharing for IoTenabled Supply Hub in Industrial Park SHIP,"To provide public logistics services, Supply Hub in Industrial Park (SHIP) is facing challenges on getting real-time interactions with its member enterprises, and tracing tracking of assets. The emergence Internet Things (IoT) offers a possible solution to achieve visibility information sharing, as well appropriate level intelligence. This paper proposes an IoT-enabled SHIP for enhancing the effectiveness efficiency sharing physical assets services. First, overview presented by highlighting three key components: Physical Asset Service System (PASS), infrastructure, decision support system. PASS introduced new business model supporting approach. Second, relevant state-of-the-art literature reviewed examining several representative pilot projects worldwide. Third, future research opportunities are discussed along five dimensions including IoT models, synchronization mechanisms, impact analysis. Research gaps highlighted questions worthy further exploration presented. It hoped that this work valuable beneficial researchers who wish extend their into exciting area, identify opportunities.",01-01-2015,International Journal of Production Economics,https://doi.org/10.1016/j.ijpe.2014.09.001,"Xuan Qiu, Hao Luo, Gangyan Xu, Ray Y. Zhong, George Q. Huang",184,To provide public logistics services Supply Hub in Industrial Park SHIP is facing challenges on getting realtime interactions with its member enterprises and tracing tracking of assets The emergence Internet Things IoT offers a possible solution to achieve visibility information sharing as well appropriate level intelligence This paper proposes an IoTenabled SHIP for enhancing the effectiveness efficiency sharing physical assets services First overview presented by highlighting three key components Physical Asset Service System PASS infrastructure decision support system PASS introduced new business model supporting approach Second relevant stateoftheart literature reviewed examining several representative pilot projects worldwide Third future research opportunities are discussed along five dimensions including IoT models synchronization mechanisms impact analysis Research gaps highlighted questions worthy further exploration presented It hoped that this work valuable beneficial researchers who wish extend their into exciting area identify opportunities,provide public logistic service supply hub industrial park ship face challenge get realtime interaction member enterprise trace tracking asset emergence internet thing iot offer possible solution achieve visibility information sharing appropriate level intelligence paper propose iotenabled ship enhance effectiveness efficiency share physical asset service overview present highlight key component physical asset service system pass infrastructure decision support system pass introduce new business model support approach second relevant stateoftheart literature review examine representative pilot project worldwide future research opportunity discuss dimension include iot model synchronization mechanism impact analysis research gap highlight question worthy exploration present hope work valuable beneficial researcher wish extend exciting area identify opportunity
Enabling IoT platforms for social IoT applications Vision feature mapping and challenges,"Social IoT (SIoT) is an emerging paradigm of in which different devices interact and establish relationships with each other to achieve a common goal. In essence, SIoT adapts service-oriented architecture where heterogeneous can offer or request autonomous services collaborate on behalf their owners. Operating Systems (OSs) are employed as they portability, threading support access development libraries; thus allowing easiness application development. Several OSs available for devices, but selecting OS hardware befitting particular critical task. case SIoT, the specific selection various applications even more challenging because collaborative nature. Existing surveys mostly domain oriented lack discussion architectural features. As consequence, it infeasible developers choose best-suited platforms results underperformance many scenarios. This paper considers standard features well provides OS-to-hardware architectures features-mapping while exploring unique requirements applications. doing so, resource-constrained particularly emphasized due memory constraints power limitations. Further, model proposed associated open research challenges identified. will benefit best utilize platform resources envisage efficient futuristic",01-03-2019,Future Generation Computer Systems,https://doi.org/10.1016/j.future.2017.12.002,"Bilal Afzal, Muhammad Umair, Ghalib A. Shah, Ejaz Ahmed",148,Social IoT SIoT is an emerging paradigm of in which different devices interact and establish relationships with each other to achieve a common goal In essence SIoT adapts serviceoriented architecture where heterogeneous can offer or request autonomous services collaborate on behalf their owners Operating Systems OSs are employed as they portability threading support access development libraries thus allowing easiness application development Several OSs available for devices but selecting OS hardware befitting particular critical task case SIoT the specific selection various applications even more challenging because collaborative nature Existing surveys mostly domain oriented lack discussion architectural features As consequence it infeasible developers choose bestsuited platforms results underperformance many scenarios This paper considers standard features well provides OStohardware architectures featuresmapping while exploring unique requirements applications doing so resourceconstrained particularly emphasized due memory constraints power limitations Further model proposed associated open research challenges identified will benefit best utilize platform resources envisage efficient futuristic,social iot siot emerge paradigm different device interact establish relationship achieve common goal essence siot adapt serviceoriente architecture heterogeneous offer request autonomous service collaborate behalf owner operate system oss employ portability threading support access development library allow easiness application development oss available device select os hardware befit particular critical task case siot specific selection application challenging collaborative nature exist survey domain orient lack discussion architectural feature consequence infeasible developer choose bestsuite platform result underperformance scenario paper consider standard feature provide ostohardware architecture featuresmapping explore unique requirement application resourceconstraine particularly emphasize memory constraint power limitation model propose associate open research challenge identify benefit well utilize platform resource envisage efficient futuristic
Security Issues in the Internet of Things IoT A Comprehensive Study,"Wireless communication networks are highly prone to security threats. The major applications of wireless in military, business, healthcare, retail, and transportations. These systems use wired, cellular, or adhoc networks. sensor networks, actuator vehicular have received a great attention society industry. In recent years, the Internet Things (IoT) has considerable research attention. IoT is considered as future internet. future, will play vital role change our living styles, standards, well business models. usage different expected rise rapidly coming years. allows billions devices, peoples, services connect with others exchange information. Due increased various attacks. deployment efficient privacy protocols extremely needed ensure confidentiality, authentication, access control, integrity, among others. this paper, an extensive comprehensive study on issues provided.",01-01-2017,International Journal of Advanced Computer Science and Applications,https://doi.org/10.14569/ijacsa.2017.080650,"Mirza Abdur, Sajid Habib, Muhammad Ali, Saleem Ullah",184,Wireless communication networks are highly prone to security threats The major applications of wireless in military business healthcare retail and transportations These systems use wired cellular or adhoc networks sensor networks actuator vehicular have received a great attention society industry In recent years the Internet Things IoT has considerable research attention IoT is considered as future internet future will play vital role change our living styles standards well business models usage different expected rise rapidly coming years allows billions devices peoples services connect with others exchange information Due increased various attacks deployment efficient privacy protocols extremely needed ensure confidentiality authentication access control integrity among others this paper an extensive comprehensive study on issues provided,wireless communication network highly prone security threat major application wireless military business healthcare retail transportation system use wire cellular adhoc network sensor network actuator vehicular receive great attention society industry recent year internet thing iot considerable research attention iot consider future internet future play vital role change live style standard business model usage different expect rise rapidly come year allow billion devices people service connect exchange information increase attack deployment efficient privacy protocol extremely need ensure confidentiality authentication access control integrity paper extensive comprehensive study issue provide
Blockchain for IoTBased Healthcare Background Consensus Platforms and Use Cases,"Internet of Things (IoT) and blockchain technologies are being heavily exploited used in may domains, especially for e-healthcare. In healthcare, IoT devices have the ability to provide real-time sensory data from patients be processed analyzed. Collected subjected centralized computation, processing, storage. Such centralization can problematic, as it a single point failure, mistrust, manipulation tampering, privacy evasion. Blockchain solve such serious problems by providing decentralized computation storage data. Therefore, integration become reasonable choice design IoT-based e-healthcare systems. this article, first, we give brief background on blockchain. Second, popular consensus algorithms discussed context e-health. Third, platforms reviewed their appropriateness Finally, few use cases methodologically given show how key features leveraged support healthcare services ecosystems. We also propose data-flow architecture that combines with blockchain, called IoBHealth, storing, accessing, managing",21-01-2020,IEEE Systems Journal,https://doi.org/10.1109/jsyst.2020.2963840,"Partha Pratim Ray, Dinesh Dash, Khaled Salah, Neeraj Kumar",278,Internet of Things IoT and blockchain technologies are being heavily exploited used in may domains especially for ehealthcare In healthcare IoT devices have the ability to provide realtime sensory data from patients be processed analyzed Collected subjected centralized computation processing storage Such centralization can problematic as it a single point failure mistrust manipulation tampering privacy evasion Blockchain solve such serious problems by providing decentralized computation storage data Therefore integration become reasonable choice design IoTbased ehealthcare systems this article first we give brief background on blockchain Second popular consensus algorithms discussed context ehealth Third platforms reviewed their appropriateness Finally few use cases methodologically given show how key features leveraged support healthcare services ecosystems We also propose dataflow architecture that combines with blockchain called IoBHealth storing accessing managing,internet thing iot blockchain technology heavily exploit domain especially ehealthcare healthcare iot device ability provide realtime sensory datum patient process analyze collect subject centralized computation processing storage centralization problematic single point failure mistrust manipulation tamper privacy evasion blockchain solve problem provide decentralized computation storage datum integration reasonable choice design iotbase ehealthcare system article brief background blockchain second popular consensus algorithm discuss context ehealth platform review appropriateness finally use case methodologically give key feature leveraged support healthcare service ecosystem propose dataflow architecture combine blockchain call iobhealth store accessing manage
An overview of security and privacy in smart cities IoT communications,"Abstract Smart cities have brought significant improvements in quality of life and services to citizens urban environments. They are fully enabled control the physical objects real time provide intelligent information terms transport, healthcare, smart buildings, public safety, parking, traffic system agriculture, so on. The applications able collect sensitive information. However, various security privacy issues may arise at different levels architecture. Therefore, it is important be aware these while designing implementing applications. This paper highlights main addresses major architecture cities' It also reviews some current solutions regarding information‐centric presents future research challenges that still need considered for performance improvement.",08-07-2019,Transactions on Emerging Telecommunications Technologies,https://doi.org/10.1002/ett.3677,"Fadi Al‐Turjman, Hadi Zahmatkesh, Ramiz Shahroze",222,Abstract Smart cities have brought significant improvements in quality of life and services to citizens urban environments They are fully enabled control the physical objects real time provide intelligent information terms transport healthcare smart buildings public safety parking traffic system agriculture so on The applications able collect sensitive information However various security privacy issues may arise at different levels architecture Therefore it is important be aware these while designing implementing applications This paper highlights main addresses major architecture cities It also reviews some current solutions regarding informationcentric presents future research challenges that still need considered for performance improvement,abstract smart city bring significant improvement quality life service citizen urban environment fully enable control physical object real time provide intelligent information term transport healthcare smart building public safety parking traffic system agriculture application able collect sensitive information security privacy issue arise different level architecture important aware design implement application paper highlight main address major architecture city review current solution informationcentric present future research challenge need consider performance improvement
Enabling Massive IoT in 5G and Beyond Systems PHY Radio Frame Design Considerations,"The parameters of physical layer radio frame for 5th generation (5G) mobile cellular systems are expected to be flexibly configured cope with diverse requirements different scenarios and services. This paper presents a structure design, which is specifically targeting Internet Things (IoT) provision in 5G wireless communication systems. We design suitable numerology support the typical characteristics, that is, massive connection density small bursty packet transmissions constraint low-cost low complexity operation IoT devices. also elaborate on random access channel enabling requests by devices required density. proposed validated link level simulation results show can transceiver imperfections impairments. Furthermore, presented impact values guard band system performance using subcarrier spacing sizes data channels, effectiveness selected waveform bandwidth. Finally, we present system-level validate under realistic cell deployments inter-cell interference conditions.",01-01-2016,IEEE Access,https://doi.org/10.1109/access.2016.2584178,"Ayesha Ijaz, Lei Zhang, Maxime Grau, Abdelrahim Mohamed, Serdar Vural, Atta Ul Quddus, Muhammad Ali Imran, Chuan Heng Foh, Rahim Tafazolli",224,The parameters of physical layer radio frame for 5th generation 5G mobile cellular systems are expected to be flexibly configured cope with diverse requirements different scenarios and services This paper presents a structure design which is specifically targeting Internet Things IoT provision in 5G wireless communication systems We design suitable numerology support the typical characteristics that is massive connection density small bursty packet transmissions constraint lowcost low complexity operation IoT devices also elaborate on random access channel enabling requests by devices required density proposed validated link level simulation results show can transceiver imperfections impairments Furthermore presented impact values guard band system performance using subcarrier spacing sizes data channels effectiveness selected waveform bandwidth Finally we present systemlevel validate under realistic cell deployments intercell interference conditions,parameter physical layer radio frame generation g mobile cellular system expect flexibly configure cope diverse requirement different scenario service paper present structure design specifically target internet thing iot provision g wireless communication system design suitable numerology support typical characteristic massive connection density small bursty packet transmission constraint lowcost low complexity operation iot device elaborate random access channel enable request device require density propose validate link level simulation result transceiver imperfection impairment furthermore present impact value guard band system performance subcarrier spacing size data channel effectiveness select waveform bandwidth finally present systemlevel validate realistic cell deployment intercell interference condition
IoTCloud Service Optimization in Next Generation Smart Environments,"The impact of the Internet Things (IoT) on evolution toward next generation smart environments (e.g., homes, buildings, and cities) will largely depend efficient integration IoT cloud computing technologies. With predicted explosion in number connected devices services, current centralized architectures, which tend to consolidate storage resources into a few large data centers, inevitably lead excessive network load, end-to-end service latencies, overall power consumption. Thanks recent advances virtualization programmability, highly distributed networking architectures are promising solution efficiently host, manage, optimize services environments. In this paper, we mathematically formulate distribution problem (SDP) IoT-Cloud networks, referred as IoT-CSDP, minimum cost mixed-cast flow that can be solved via linear programming. We focus energy consumption major driver today's operational costs characterize heterogeneous set according their associated sensing, computing, transport capacity efficiency. Our results show that, when properly optimized, flexibility networks exploited deliver wide range context environments, while significantly reducing",25-10-2016,IEEE Journal on Selected Areas in Communications,https://doi.org/10.1109/jsac.2016.2621398,"Marc Barceló, Alejandro Correa, Jaime Llorca, Antonia M. Tulino, José López Vicario, Antoni Morell",174,The impact of the Internet Things IoT on evolution toward next generation smart environments eg homes buildings and cities will largely depend efficient integration IoT cloud computing technologies With predicted explosion in number connected devices services current centralized architectures which tend to consolidate storage resources into a few large data centers inevitably lead excessive network load endtoend service latencies overall power consumption Thanks recent advances virtualization programmability highly distributed networking architectures are promising solution efficiently host manage optimize services environments In this paper we mathematically formulate distribution problem SDP IoTCloud networks referred as IoTCSDP minimum cost mixedcast flow that can be solved via linear programming We focus energy consumption major driver todays operational costs characterize heterogeneous set according their associated sensing computing transport capacity efficiency Our results show that when properly optimized flexibility networks exploited deliver wide range context environments while significantly reducing,impact internet thing iot evolution generation smart environment eg home building city largely depend efficient integration iot cloud compute technology predict explosion number connect device service current centralize architecture tend consolidate storage resource large data center inevitably lead excessive network load endtoend service latency overall power consumption thank recent advance virtualization programmability highly distribute networking architecture promise solution efficiently host manage optimize service environment paper mathematically formulate distribution problem sdp iotcloud network refer iotcsdp minimum cost mixedcast flow solve linear programming focus energy consumption major driver today operational cost characterize heterogeneous set accord associate sense compute transport capacity efficiency result properly optimize flexibility network exploit deliver wide range context environment significantly reduce
The Effect of the Internet of Things IoT on Education Business Model,"The introduction of the Internet Things (IoT) in education, which allows based communications to happen between physical objects, sensors and controllers, has changed educational institutions massively.By embedding objects integrating cloud computing, augmented reality, wearable technologies big data this platform, different parameters environment can be measured analysed provide useful information.It also created a new interaction people organisation.In research on recent IoT projects we will categorize application education into four groups: energy management real time ecosystem monitoring, monitoring student's healthcare, classroom access control improving teaching learning.We investigate analyse how platform Education Business Model added value propositions such organizations Canvas Model.",01-01-2016,2016 12th International Conference on SignalImage Technology amp InternetBased Systems SITIS,https://doi.org/10.1109/sitis.2016.74,"Maryam Bagheri, Siavosh H. Movahed",155,The introduction of the Internet Things IoT in education which allows based communications to happen between physical objects sensors and controllers has changed educational institutions massivelyBy embedding objects integrating cloud computing augmented reality wearable technologies big data this platform different parameters environment can be measured analysed provide useful informationIt also created a new interaction people organisationIn research on recent IoT projects we will categorize application education into four groups energy management real time ecosystem monitoring monitoring students healthcare classroom access control improving teaching learningWe investigate analyse how platform Education Business Model added value propositions such organizations Canvas Model,introduction internet thing iot education allow base communication happen physical object sensor controller change educational institution massivelyby embed object integrate cloud compute augment reality wearable technology big datum platform different parameter environment measure analyse provide useful informationit create new interaction people organisationin research recent iot project categorize application education group energy management real time ecosystem monitoring monitor student healthcare classroom access control improve teaching learningwe investigate analyse platform education business model add value proposition organization canva model
