Title,Abstract,Publication Date,Journal,Link,Authors,Citations,Cleaned_Abstract,Abstract_Spacy
Digital Transformation and Cybersecurity Challenges for Businesses Resilience Issues and Recommendations,"This systematic literature review explores the digital transformation (DT) and cybersecurity implications for achieving business resilience. DT involves transitioning organizational processes to IT solutions, which can result in significant changes across various aspects of an organization. However, emerging technologies such as artificial intelligence, big data analytics, blockchain, cloud computing drive worldwide while increasing risks businesses undergoing this process. survey article highlights importance comprehensive knowledge threats during implementation prevent interruptions due malicious activities or unauthorized access by attackers aiming at sensitive information alteration, destruction, extortion from users. Cybersecurity is essential it protects assets cyber threats. We conducted a using PRISMA methodology research. Our found that has increased efficiency productivity but poses new challenges related risks, breaches cyber-attacks. conclude discussing future vulnerabilities associated with provide recommendations on how organizations mitigate these through effective measures. The paper recommends staged readiness framework be prepared pursue transformation.",25-07-2023,Sensors,https://doi.org/10.3390/s23156666,"Saqib Saeed, Salha A. Altamimi, Norah A. Alkayyal, Ebtisam Alshehri, Dina A. Alabbad",60,This systematic literature review explores the digital transformation DT and cybersecurity implications for achieving business resilience DT involves transitioning organizational processes to IT solutions which can result in significant changes across various aspects of an organization However emerging technologies such as artificial intelligence big data analytics blockchain cloud computing drive worldwide while increasing risks businesses undergoing this process survey article highlights importance comprehensive knowledge threats during implementation prevent interruptions due malicious activities or unauthorized access by attackers aiming at sensitive information alteration destruction extortion from users Cybersecurity is essential it protects assets cyber threats We conducted a using PRISMA methodology research Our found that has increased efficiency productivity but poses new challenges related risks breaches cyberattacks conclude discussing future vulnerabilities associated with provide recommendations on how organizations mitigate these through effective measures The paper recommends staged readiness framework be prepared pursue transformation,systematic literature review explore digital transformation dt cybersecurity implication achieve business resilience dt involve transition organizational process solution result significant change aspect organization emerge technology artificial intelligence big data analytic blockchain cloud computing drive worldwide increase risk business undergo process survey article highlight importance comprehensive knowledge threat implementation prevent interruption malicious activity unauthorized access attacker aim sensitive information alteration destruction extortion user cybersecurity essential protect asset cyber threat conduct prisma methodology research find increase efficiency productivity pose new challenge relate risk breach cyberattack conclude discuss future vulnerability associate provide recommendation organization mitigate effective measure paper recommend stage readiness framework prepare pursue transformation
Cybersecurity needs women,"Safeguarding our lives online requires skills and experiences that lie beyond masculine stereotypes of the hacker soldier, says Winifred R. Poster.",01-03-2018,Nature,https://doi.org/10.1038/d41586-018-03327-w,Winifred R. Poster,27,Safeguarding our lives online requires skills and experiences that lie beyond masculine stereotypes of the hacker soldier says Winifred R Poster,safeguard life online require skill experience lie masculine stereotype hacker soldier say winifred r poster
Information security risk assessments following cybersecurity breaches The mediating role of top management attention to cybersecurity,"Information Systems (IS) research on managerial response to cybersecurity breaches has largely focused externally oriented actions such as customer redressal and crisis response. Within the firm itself, a breach may be symptom of systematic problems, narrow, siloed focus only fixing immediate issues through technical fixes controls might preclude other ensure future cybersecurity. Towards this end, Security Risk Assessments (ISRA) can help surface vulnerabilities following breach. While role governance in exercises is emphasized standards, it undertheorized IS lacks empirical evidence. We draw attention-based view theorize that principles attention, structural distribution situated attention lead top management team (TMT) according greater relatively high costs. Using level data, we find costs result TMT cybersecurity, while also making more likely firms will carry out an ISRA. Moreover, partially mediates relation between decision because best positioned oversee resource allocation, consider business implications, centrally orchestrate Our findings stress need for function work with managing",01-01-2023,Computers amp Security,https://doi.org/10.1016/j.cose.2022.102974,"Faheem Ahmed Shaikh, Mikko Siponen",42,Information Systems IS research on managerial response to cybersecurity breaches has largely focused externally oriented actions such as customer redressal and crisis response Within the firm itself a breach may be symptom of systematic problems narrow siloed focus only fixing immediate issues through technical fixes controls might preclude other ensure future cybersecurity Towards this end Security Risk Assessments ISRA can help surface vulnerabilities following breach While role governance in exercises is emphasized standards it undertheorized IS lacks empirical evidence We draw attentionbased view theorize that principles attention structural distribution situated attention lead top management team TMT according greater relatively high costs Using level data we find costs result TMT cybersecurity while also making more likely firms will carry out an ISRA Moreover partially mediates relation between decision because best positioned oversee resource allocation consider business implications centrally orchestrate Our findings stress need for function work with managing,information system research managerial response cybersecurity breach largely focus externally orient action customer redressal crisis response firm breach symptom systematic problem narrow siloe focus fix immediate issue technical fix control preclude ensure future cybersecurity end security risk assessment isra help surface vulnerability follow breach role governance exercise emphasize standard undertheorized lack empirical evidence draw attentionbase view theorize principle attention structural distribution situate attention lead management team tmt accord great relatively high cost level datum find cost result tmt cybersecurity make likely firm carry isra partially mediate relation decision well position oversee resource allocation consider business implication centrally orchestrate finding stress need function work manage
Cybersecurity Curriculum Design A Survey,"The threat of cyber attacks continue to grow with the increasing number sophisticated and successful targeted throughout globe. To address this issue, there is a dire need for cybersecurity professionals adequate motivation skills prevent, detect, respond, or even mitigate effect such threats. end, several educational programs concentrations have been established over past years both at graduate undergraduate levels. Moreover, initiatives taken by government standard bodies in domain emerged help framing education. Due interdisciplinary (and sometimes multidisciplinary) nature cybersecurity, institutions face many issues when designing curriculum. In context, we believe that desideratum provide big picture overall efforts done so far direction curriculum design. paper, present an overview comparison existing design approaches This survey will researchers educators purpose developing suitable more effective their future endeavour.",01-01-2019,Lecture Notes in Computer Science,https://doi.org/10.1007/978-3-662-59351-6_9,"Djedjiga Mouheb, Sohail Abbas, Madjid Merabti",33,The threat of cyber attacks continue to grow with the increasing number sophisticated and successful targeted throughout globe To address this issue there is a dire need for cybersecurity professionals adequate motivation skills prevent detect respond or even mitigate effect such threats end several educational programs concentrations have been established over past years both at graduate undergraduate levels Moreover initiatives taken by government standard bodies in domain emerged help framing education Due interdisciplinary and sometimes multidisciplinary nature cybersecurity institutions face many issues when designing curriculum In context we believe that desideratum provide big picture overall efforts done so far direction curriculum design paper present an overview comparison existing design approaches This survey will researchers educators purpose developing suitable more effective their future endeavour,threat cyber attack continue grow increase number sophisticated successful target globe address issue dire need cybersecurity professional adequate motivation skill prevent detect respond mitigate effect threat end educational program concentration establish past year graduate undergraduate level initiative take government standard body domain emerge help frame education interdisciplinary multidisciplinary nature cybersecurity institution face issue design curriculum context believe desideratum provide big picture overall effort far direction curriculum design paper present overview comparison exist design approach survey researcher educator purpose develop suitable effective future endeavour
Cybersecurity Challenges Associated With the Internet of Things in a PostQuantum World,"The Internet of Things (IoT) is an emerging networking paradigm connecting billions devices securely to the Internet. Another quantum computing which - while opening new compute opportunities was shown jeopardise most cybersecurity protocols. In this study, we discuss techniques able provide security in a post-quantum IoT. Specifically, examine how third-generation partnership project (3GPP) IoT solutions fair environment. Also, analyse features fifth-generation (5G) networks, propose improvements and manner computer can compromise security. Our results prove existence multiple vulnerabilities current architecture implementations. With advances having rendered algorithms unsafe, more advanced should be established mitigate such risks. To end, present promising lattice-driven cryptographic resistance.",01-01-2020,IEEE Access,https://doi.org/10.1109/access.2020.3019345,"Ohood Saud Althobaiti, Mischa Döhler",53,The Internet of Things IoT is an emerging networking paradigm connecting billions devices securely to the Internet Another quantum computing which  while opening new compute opportunities was shown jeopardise most cybersecurity protocols In this study we discuss techniques able provide security in a postquantum IoT Specifically examine how thirdgeneration partnership project 3GPP IoT solutions fair environment Also analyse features fifthgeneration 5G networks propose improvements and manner computer can compromise security Our results prove existence multiple vulnerabilities current architecture implementations With advances having rendered algorithms unsafe more advanced should be established mitigate such risks To end present promising latticedriven cryptographic resistance,internet thing iot emerge networking paradigm connect billion device securely internet quantum computing open new compute opportunity show jeopardise cybersecurity protocol study discuss technique able provide security postquantum iot specifically examine thirdgeneration partnership project iot solution fair environment analyse feature fifthgeneration g network propose improvement manner computer compromise security result prove existence multiple vulnerability current architecture implementation advance having render algorithm unsafe advanced establish mitigate risk end present promise latticedriven cryptographic resistance
Toward a Cybersecurity Certification Framework for the Internet of Things,"Although the development of a cybersecurity certification framework is an ambitious effort, dynamic and heterogeneous nature Internet Things makes its realization challenging from technical legal perspectives. This work proposes based on technologies currently employed in European initiatives to promote more harmonious vision this effort.",01-05-2019,IEEE Security amp Privacy,https://doi.org/10.1109/msec.2019.2904475,"Sara N. Matheu, José L. Hernández-Ramos, Antonio Skármeta",40,Although the development of a cybersecurity certification framework is an ambitious effort dynamic and heterogeneous nature Internet Things makes its realization challenging from technical legal perspectives This work proposes based on technologies currently employed in European initiatives to promote more harmonious vision this effort,development cybersecurity certification framework ambitious effort dynamic heterogeneous nature internet thing make realization challenge technical legal perspective work propose base technology currently employ european initiative promote harmonious vision effort
Processing tweets for cybersecurity threat awareness,"Receiving timely and relevant security information is crucial for maintaining a high-security level on an IT infrastructure. This can be extracted from Open Source Intelligence published daily by users, organisations, researchers. In particular, Twitter has become hub obtaining cutting-edge about many subjects, including cybersecurity. work proposes SYNAPSE, Twitter-based streaming threat monitor that generates continuously updated summary of the landscape related to monitored SYNAPSE designed accurately select any kind cybersecurity events summarise them convenience analysts. Its tweet-processing pipeline composed filtering, feature extraction, binary classification, innovative clustering strategy, generation Indicators Compromise (IoCs). A quantitative evaluation considering over 195.000 tweets 80 accounts more than 8 months, shows our approach successfully finds majority security-related concerning example infrastructure (true positive rate above 90%), incorrectly selects small number as (false under 10%), summarises results in few IoCs per day. qualitative generated demonstrates their relevance, timeliness. Finally, we provide some highlights real-world integration with Security Operation Center nation-wide electric utility.",01-01-2021,Information Systems,https://doi.org/10.1016/j.is.2020.101586,"Fernando Alves, Aurélien Bettini, Pedro Ferreira, Alysson Bessani",40,Receiving timely and relevant security information is crucial for maintaining a highsecurity level on an IT infrastructure This can be extracted from Open Source Intelligence published daily by users organisations researchers In particular Twitter has become hub obtaining cuttingedge about many subjects including cybersecurity work proposes SYNAPSE Twitterbased streaming threat monitor that generates continuously updated summary of the landscape related to monitored SYNAPSE designed accurately select any kind cybersecurity events summarise them convenience analysts Its tweetprocessing pipeline composed filtering feature extraction binary classification innovative clustering strategy generation Indicators Compromise IoCs A quantitative evaluation considering over 195000 tweets 80 accounts more than 8 months shows our approach successfully finds majority securityrelated concerning example infrastructure true positive rate above 90 incorrectly selects small number as false under 10 summarises results in few IoCs per day qualitative generated demonstrates their relevance timeliness Finally we provide some highlights realworld integration with Security Operation Center nationwide electric utility,receive timely relevant security information crucial maintain highsecurity level infrastructure extract open source intelligence publish daily user organisation researcher particular twitter hub obtain cuttingedge subject include cybersecurity work propose synapse twitterbase stream threat monitor generate continuously update summary landscape relate monitored synapse design accurately select kind cybersecurity event summarise convenience analyst tweetprocessing pipeline compose filter feature extraction binary classification innovative clustering strategy generation indicator compromise ioc quantitative evaluation consider tweet account month show approach successfully find majority securityrelate concern example infrastructure true positive rate incorrectly select small number false summarise result ioc day qualitative generate demonstrate relevance timeliness finally provide highlight realworld integration security operation center nationwide electric utility
Investigation of Chaotic Image Encryption in Spatial and FrFT Domains for Cybersecurity Applications,"The need for cybersecurity increases to protect the exchange of information improving data privacy.This paper presents an investigation encryption efficiency chaotic-based image block ciphering in spatial and Fractional Fourier Transform (FrFT) domains.The main aim this is examine different chaotic maps, while considering parameters FrFT as additional keys achieving reliable robust communication.In paper, Cat, Baker, Logistic map confusion approaches are applied domains study analyze chaos-based cryptosystems.The features maps investigated using entropy, differential analysis, histograms, visual observation, attack impact noise, quality tests.Simulation results prove that domain process achieves a high nonlinear relation between plainimage cipherimage symmetric approach.Moreover, demonstrate Cat-FrFT scheme more susceptible channel noise attacks than Baker-FrFT Logistic-FrFT schemes.Hence, they can be implemented efficiently scenarios noisy channels due their robustness noise.",01-01-2020,IEEE Access,https://doi.org/10.1109/access.2020.2974226,"Osama S. Faragallah, Ashraf Afifi, Walid El‐Shafai, Hala S. El‐sayed, Ensherah A. Naeem, Mohammed A. AlZain, Jehad F. Al-Amri, Ben Soh, Fathi E. Abd El‐Samie",59,The need for cybersecurity increases to protect the exchange of information improving data privacyThis paper presents an investigation encryption efficiency chaoticbased image block ciphering in spatial and Fractional Fourier Transform FrFT domainsThe main aim this is examine different chaotic maps while considering parameters FrFT as additional keys achieving reliable robust communicationIn paper Cat Baker Logistic map confusion approaches are applied domains study analyze chaosbased cryptosystemsThe features maps investigated using entropy differential analysis histograms visual observation attack impact noise quality testsSimulation results prove that domain process achieves a high nonlinear relation between plainimage cipherimage symmetric approachMoreover demonstrate CatFrFT scheme more susceptible channel noise attacks than BakerFrFT LogisticFrFT schemesHence they can be implemented efficiently scenarios noisy channels due their robustness noise,need cybersecurity increase protect exchange information improve datum privacythis paper present investigation encryption efficiency chaoticbase image block cipher spatial fractional fouri transform frft domainsthe main aim examine different chaotic map consider parameter frft additional key achieve reliable robust communicationin paper cat baker logistic map confusion approach apply domain study analyze chaosbase cryptosystemsthe feature map investigate entropy differential analysis histogram visual observation attack impact noise quality testssimulation result prove domain process achieve high nonlinear relation plainimage cipherimage symmetric approachmoreover demonstrate catfrft scheme susceptible channel noise attack bakerfrft logisticfrft schemeshence implement efficiently scenario noisy channel robustness noise
CybersecurityA Serious Patient Care Concern,"Our website uses cookies to enhance your experience. By continuing use our site, or clicking ""Continue,"" you are agreeing Cookie Policy | Continue",10-10-2017,JAMA,https://doi.org/10.1001/jama.2017.11986,Mark Jarrett,30,Our website uses cookies to enhance your experience By continuing use our site or clicking Continue you are agreeing Cookie Policy  Continue,website use cookie enhance experience continue use site clicking continue agree cookie policy continue
The cybersecurity in development of IoT embedded technologies,"The article deals with the current problem of ensuring security when developing embedded technologies for Internet things. authors analyze modern technological features this concept; consider main vulnerabilities information security. An approach is proposed to protect data transferred between physical, logical and virtual components dedicated infrastructure Distinctive are intellectual analysis messages transmitted in IoT use digital watermarks transfer IoT-devices.",01-11-2017,2017 International Conference on Information Science and Communications Technologies ICISCT,https://doi.org/10.1109/icisct.2017.8188589,"Botir Usmonov, Oleg Evsutin, Andrey Iskhakov, Alexander Shelupanov, Anastasia Iskhakova, Roman Meshcheryakov",30,The article deals with the current problem of ensuring security when developing embedded technologies for Internet things authors analyze modern technological features this concept consider main vulnerabilities information security An approach is proposed to protect data transferred between physical logical and virtual components dedicated infrastructure Distinctive are intellectual analysis messages transmitted in IoT use digital watermarks transfer IoTdevices,article deal current problem ensure security develop embed technology internet thing author analyze modern technological feature concept consider main vulnerability information security approach propose protect datum transfer physical logical virtual component dedicate infrastructure distinctive intellectual analysis message transmit iot use digital watermark transfer iotdevice
A framework for competence development and assessment in hybrid cybersecurity exercises,"Rising numbers and sophistication of security threats in the digital domain cause an increase demand for skilled cybersecurity professionals. In response, exercises, particular—cyber defence exercises (CDX) are becoming ever more popular. They provide a training platform to simulate real-life situations. CDX significant events involving months preparation, previous studies show lack objective evidence their relevance regarding learning impact. Skills exercise participants usually different vary from tech-savvy beginners. Also, trainees diverse when considering background, current work profile (position institution), experience. Assessment competencies is essential ensure quality training. The complexity multi-dimensionality usual make it challenging. Additionally, costly event focuses on just subset participants, non-technical members organisation not included. goal our research proper methodology optimise so that every team each participant, including trainee, adequately evaluated trained using allocated resources most effectively. This paper presents framework aid development assessment competences all teams during hybrid CDX. aims towards raised awareness—a state user technologies understands associated risks. consists sequence steps stages formative assessment, construction, determination objectives types teams, flow. It complements standard methodologies programs. was developed based data collected questionnaires, interviews, direct observation case study carried out international exercises. would help organise community trainees, organisation.",01-01-2020,Computers amp Security,https://doi.org/10.1016/j.cose.2019.101607,"Agnė Brilingaitė, Linas Bukauskas, Aušrius Juozapavičius",48,Rising numbers and sophistication of security threats in the digital domain cause an increase demand for skilled cybersecurity professionals In response exercises particularcyber defence exercises CDX are becoming ever more popular They provide a training platform to simulate reallife situations CDX significant events involving months preparation previous studies show lack objective evidence their relevance regarding learning impact Skills exercise participants usually different vary from techsavvy beginners Also trainees diverse when considering background current work profile position institution experience Assessment competencies is essential ensure quality training The complexity multidimensionality usual make it challenging Additionally costly event focuses on just subset participants nontechnical members organisation not included goal our research proper methodology optimise so that every team each participant including trainee adequately evaluated trained using allocated resources most effectively This paper presents framework aid development assessment competences all teams during hybrid CDX aims towards raised awarenessa state user technologies understands associated risks consists sequence steps stages formative assessment construction determination objectives types teams flow It complements standard methodologies programs was developed based data collected questionnaires interviews direct observation case study carried out international exercises would help organise community trainees organisation,rise number sophistication security threat digital domain cause increase demand skilled cybersecurity professional response exercise particularcyber defence exercise cdx popular provide training platform simulate reallife situation cdx significant event involve month preparation previous study lack objective evidence relevance learn impact skill exercise participant usually different vary techsavvy beginner trainee diverse consider background current work profile position institution experience assessment competency essential ensure quality train complexity multidimensionality usual challenge additionally costly event focus subset participant nontechnical member organisation include goal research proper methodology optimise team participant include trainee adequately evaluate train allocate resource effectively paper present framework aid development assessment competence team hybrid cdx aim raise awarenessa state user technology understand associate risk consist sequence step stage formative assessment construction determination objective type team flow complement standard methodology program develop base datum collect questionnaire interview direct observation case study carry international exercise help organise community trainee organisation
A Bayesian network approach for cybersecurity risk assessment implementing and extending the FAIR model,"Quantitative risk assessment can play a crucial role in effective decision making about cybersecurity strategies. The Factor Analysis of Information Risk (FAIR) is one the most popular models for quantitative assessment. It provides taxonomic framework to classify into set quantifiable factors and combines this with algorithms, form kind Monte Carlo (MC) simulation combined statistical approximation techniques, estimate risk. However, FAIR algorithms restrict both type distributions that be used expandability model structure. Moreover, applied techniques (including using cached data interpolation methods) introduce inaccuracy model. To address restrictions model, we develop more flexible alternative approach, which call FAIR-BN, implement Bayesian Networks (BNs). evaluate performance use MC method (FAIR-MC) calculations without any adopted by FAIR, thus avoiding corresponding introduced. We compare empirical results generated FAIR-BN against large number samples FAIR-MC. Both provide consistent compared FAIR-MC general cases. achieves higher accuracy several cases cannot accurately modelled demonstrate extensible showing how it incorporate process-oriented game-theoretic methods. resulting approach “Extended FAIR-BN” (EFBN) show has potential an integrated solution related making.",01-02-2020,Computers amp Security,https://doi.org/10.1016/j.cose.2019.101659,"Jiali Wang, Martin Neil, Norman Fenton",64,Quantitative risk assessment can play a crucial role in effective decision making about cybersecurity strategies The Factor Analysis of Information Risk FAIR is one the most popular models for quantitative assessment It provides taxonomic framework to classify into set quantifiable factors and combines this with algorithms form kind Monte Carlo MC simulation combined statistical approximation techniques estimate risk However FAIR algorithms restrict both type distributions that be used expandability model structure Moreover applied techniques including using cached data interpolation methods introduce inaccuracy model To address restrictions model we develop more flexible alternative approach which call FAIRBN implement Bayesian Networks BNs evaluate performance use MC method FAIRMC calculations without any adopted by FAIR thus avoiding corresponding introduced We compare empirical results generated FAIRBN against large number samples FAIRMC Both provide consistent compared FAIRMC general cases achieves higher accuracy several cases cannot accurately modelled demonstrate extensible showing how it incorporate processoriented gametheoretic methods resulting approach Extended FAIRBN EFBN show has potential an integrated solution related making,quantitative risk assessment play crucial role effective decision make cybersecurity strategy factor analysis information risk fair popular model quantitative assessment provide taxonomic framework classify set quantifiable factor combine algorithm form kind monte carlo mc simulation combine statistical approximation technique estimate risk fair algorithm restrict type distribution expandability model structure apply technique include cache datum interpolation method introduce inaccuracy model address restriction model develop flexible alternative approach fairbn implement bayesian network bns evaluate performance use mc method fairmc calculation adopt fair avoid correspond introduce compare empirical result generate fairbn large number sample fairmc provide consistent compare fairmc general case achieve high accuracy case accurately model demonstrate extensible show incorporate processoriente gametheoretic method result approach extend fairbn efbn potential integrate solution relate make
Factors associated with securitycybersecurity audit by internal audit function,"Purpose The purpose of the study is to explore factors associated with extent security/cybersecurity audit by internal function (IAF) firm. Specifically, authors focused on whether IAF/CAE (certified executive [CAE]) characteristics, board involvement related governance, role committee (or equivalent) and chief risk officer (CRO) IAF tasked enterprise management (ERM) are which firm engages in audit. Design/methodology/approach For analysis, paper uses responses 970 CAEs as compiled Common Body Knowledge database (CBOK, 2015) developed Institute Internal Auditors Research Foundation (IIARF). Findings results suggest that significantly positively competence control. Board support regarding governance also significant positive. However, Audit Committee (AC) or equivalent CRO not across regions studied. Comprehensive assessment done quality have a positive effect Unexpectedly, security certification IAFs ERM do audit; however, other certifications such CISA CPA marginal mixed Originality/value This first describe It provides insights into specific characteristics corporate can lead contribute findings add prior studies different IT-related aspects IT XBRL implementation its detection correction breaches.",03-04-2018,Managerial Auditing Journal,https://doi.org/10.1108/maj-07-2017-1595,"Md. Shariful Islam, Nusrat Farah, Thomas F. Stafford",47,Purpose The purpose of the study is to explore factors associated with extent securitycybersecurity audit by internal function IAF firm Specifically authors focused on whether IAFCAE certified executive CAE characteristics board involvement related governance role committee or equivalent and chief risk officer CRO IAF tasked enterprise management ERM are which firm engages in audit Designmethodologyapproach For analysis paper uses responses 970 CAEs as compiled Common Body Knowledge database CBOK 2015 developed Institute Internal Auditors Research Foundation IIARF Findings results suggest that significantly positively competence control Board support regarding governance also significant positive However Audit Committee AC or equivalent CRO not across regions studied Comprehensive assessment done quality have a positive effect Unexpectedly security certification IAFs ERM do audit however other certifications such CISA CPA marginal mixed Originalityvalue This first describe It provides insights into specific characteristics corporate can lead contribute findings add prior studies different ITrelated aspects IT XBRL implementation its detection correction breaches,purpose purpose study explore factor associate extent securitycybersecurity audit internal function iaf firm specifically author focus iafcae certify executive cae characteristics board involvement relate governance role committee equivalent chief risk officer cro iaf task enterprise management erm firm engage audit designmethodologyapproach analysis paper use response caes compile common body knowledge database cbok develop institute internal auditor research foundation iiarf finding result suggest significantly positively competence control board support governance significant positive audit committee ac equivalent cro region study comprehensive assessment quality positive effect unexpectedly security certification iafs erm audit certification cisa cpa marginal mixed originalityvalue describe provide insight specific characteristic corporate lead contribute finding add prior study different itrelated aspect xbrl implementation detection correction breach
ModelBased Cybersecurity Assessment with NESCOR Smart Grid Failure Scenarios,"The transformation of traditional power systems to smart grids brings significant benefits, but also exposes the various cyber threats. recent effort led by US National Electric Sector Cybersecurity Organization Resource (NESCOR) Technical Working Group 1 compile failure scenarios is an important initiative document typical cybersecurity threats grids. While these are invaluable thought-aid, companies still face challenges in systematically and efficiently applying assess security risks for their specific infrastructure. In this work, we develop a model-based process assessing from NESCOR scenarios. We extend our assessment tool, Cyber-SAGE, support process, use it analyze 25 Our results show that CyberSAGE can generate precise structured argument graphs quantitatively reason about risk each scenario. Further, significantly reduce allowing reuse models across different scenarios, systems, attacker profiles perform ""what if?"" analysis.",01-11-2015,2015 IEEE 21st Pacific Rim International Symposium on Dependable Computing PRDC,https://doi.org/10.1109/prdc.2015.37,"Sumeet Jauhar, Binbin Chen, William G. Temple, Xinshu Dong, Zbigniew Kalbarczyk, William H. Sanders, David M. Nicol",39,The transformation of traditional power systems to smart grids brings significant benefits but also exposes the various cyber threats recent effort led by US National Electric Sector Cybersecurity Organization Resource NESCOR Technical Working Group 1 compile failure scenarios is an important initiative document typical cybersecurity threats grids While these are invaluable thoughtaid companies still face challenges in systematically and efficiently applying assess security risks for their specific infrastructure In this work we develop a modelbased process assessing from NESCOR scenarios We extend our assessment tool CyberSAGE support process use it analyze 25 Our results show that CyberSAGE can generate precise structured argument graphs quantitatively reason about risk each scenario Further significantly reduce allowing reuse models across different scenarios systems attacker profiles perform what if analysis,transformation traditional power system smart grid bring significant benefit expose cyber threat recent effort lead national electric sector cybersecurity organization resource nescor technical working group compile failure scenario important initiative document typical cybersecurity threat grid invaluable thoughtaid company face challenge systematically efficiently apply assess security risk specific infrastructure work develop modelbase process assess nescor scenario extend assessment tool cybersage support process use analyze result cybersage generate precise structured argument graph quantitatively reason risk scenario significantly reduce allow reuse model different scenario system attacker profile perform analysis
Cybersecurity protection for power grid control infrastructures,"Modern power grid control systems are not isolated islands – disturbances in one system can cause instabilities or even blackouts adjacent systems. Cyber attacks on grids could result significant economic losses. Indeed, cyber weapons have already targeted Europe. This paper describes a cybersecurity protection approach for It presents an analysis of domestic that emphasizes the identification key elements infrastructure and their importance to security. In addition, it provides unique perspective based experience with design process from requirements application operator supervisory substations. The also discusses how verify functionality provided by implemented system. is expected assist implementation Moreover, be adjusted develop security other critical assets such as gas chemical processing facilities, water wastewater",20-07-2017,International Journal of Critical Infrastructure Protection,https://doi.org/10.1016/j.ijcip.2017.07.002,"Jacek Jarmakiewicz, Krzysztof Parobczak, Krzysztof Parobczak",35,Modern power grid control systems are not isolated islands  disturbances in one system can cause instabilities or even blackouts adjacent systems Cyber attacks on grids could result significant economic losses Indeed cyber weapons have already targeted Europe This paper describes a cybersecurity protection approach for It presents an analysis of domestic that emphasizes the identification key elements infrastructure and their importance to security In addition it provides unique perspective based experience with design process from requirements application operator supervisory substations The also discusses how verify functionality provided by implemented system is expected assist implementation Moreover be adjusted develop security other critical assets such as gas chemical processing facilities water wastewater,modern power grid control system isolate island disturbance system cause instability blackout adjacent system cyber attack grid result significant economic loss cyber weapon target europe paper describe cybersecurity protection approach present analysis domestic emphasize identification key element infrastructure importance security addition provide unique perspective base experience design process requirement application operator supervisory substation discuss verify functionality provide implement system expect assist implementation adjust develop security critical asset gas chemical processing facility water wastewater
Cybersecurity in PACS and Medical Imaging an Overview,"This article provides an overview on the literature published topic of cybersecurity for PACS (Picture Archiving and Communications Systems) medical imaging. From a practical perspective, specific security measures must be implemented together with applicable to IT infrastructure as whole, in order prevent incidents such systems exposed access from Internet. Therefore, first offers physical, technical organizational mitigation that are proposed healthcare information technology general, followed by publications discussing topics apply imaging present ""building blocks"" secure environment available literature. These include image de-identification, transport security, selective encryption DICOM (Digital Imaging Medicine) header, encrypted files, digital signatures watermarking techniques. The concludes discussion gaps body summary.",29-10-2020,Journal of Digital Imaging,https://doi.org/10.1007/s10278-020-00393-3,"Marco Eichelberg, Klaus Kleber, M. Kämmerer",37,This article provides an overview on the literature published topic of cybersecurity for PACS Picture Archiving and Communications Systems medical imaging From a practical perspective specific security measures must be implemented together with applicable to IT infrastructure as whole in order prevent incidents such systems exposed access from Internet Therefore first offers physical technical organizational mitigation that are proposed healthcare information technology general followed by publications discussing topics apply imaging present building blocks secure environment available literature These include image deidentification transport security selective encryption DICOM Digital Imaging Medicine header encrypted files digital signatures watermarking techniques The concludes discussion gaps body summary,article provide overview literature publish topic cybersecurity pac picture archiving communication system medical imaging practical perspective specific security measure implement applicable infrastructure order prevent incident system expose access internet offer physical technical organizational mitigation propose healthcare information technology general follow publication discuss topic apply image present building block secure environment available literature include image deidentification transport security selective encryption dicom digital imaging medicine header encrypt file digital signature watermarke technique conclude discussion gap body summary
