Title,Abstract,Publication Date,Link,Authors,Citations,Cleaned_Abstract,Abstract_NLTK,Abstract_Spacy
Developing an Ontology for Cyber Security Knowledge Graphs,"In this paper we describe an ontology developed for a cyber security knowledge graph database. This is intended to provide organized schema that incorporates information from large variety of structured and unstructured data sources, includes all relevant concepts within the domain. We compare resulting with previous efforts, discuss its strengths limitations, areas future work.",2015-04-07,https://doi.org/10.1145/2746266.2746278,"Michael D. Iannacone, Shawn Bohn, Grant Nakamura, John Gerth, Kelly M. T. Huffer, Robert A. Bridges, Erik M. Ferragut, John R. Goodall",132,In this paper we describe an ontology developed for a cyber security knowledge graph database This is intended to provide organized schema that incorporates information from large variety of structured and unstructured data sources includes all relevant concepts within the domain We compare resulting with previous efforts discuss its strengths limitations areas future work,paper describ ontolog develop cyber secur knowledg graph databas intend provid organ schema incorpor inform larg varieti structur unstructur data sourc includ relev concept within domain compar result previou effort discuss strength limit area futur work,paper describe ontology develop cyber security knowledge graph database intend provide organize schema incorporate information large variety structured unstructured data source include relevant concept domain compare result previous effort discuss strength limitation area future work
Assessing and augmenting SCADA cyber security: A survey of techniques,"SCADA systems monitor and control critical infrastructures of national importance such as power generation distribution, water supply, transportation networks, manufacturing facilities. The pervasiveness, miniaturisations declining costs Internet connectivity have transformed these from strictly isolated to highly interconnected networks. provides immense benefits reliability, scalability remote connectivity, but at the same time exposes an otherwise secure system, global cyber security threats. This inevitable transformation connected thus necessitates effective safeguards be in place any compromise or downtime can severe economic, safety ramifications. One way ensure vital asset protection is adopt a viewpoint similar attacker determine weaknesses loopholes defences. Such mind sets help identify fix potential breaches before their exploitation. paper surveys tools techniques uncover system vulnerabilities. A comprehensive review selected approaches provided along with applicability.",2017-09-01,https://doi.org/10.1016/j.cose.2017.06.010,"Sajid Nazir, Shushma Patel, Dilip Patel",146,SCADA systems monitor and control critical infrastructures of national importance such as power generation distribution water supply transportation networks manufacturing facilities The pervasiveness miniaturisations declining costs Internet connectivity have transformed these from strictly isolated to highly interconnected networks provides immense benefits reliability scalability remote connectivity but at the same time exposes an otherwise secure system global cyber security threats This inevitable transformation connected thus necessitates effective safeguards be in place any compromise or downtime can severe economic safety ramifications One way ensure vital asset protection is adopt a viewpoint similar attacker determine weaknesses loopholes defences Such mind sets help identify fix potential breaches before their exploitation paper surveys tools techniques uncover system vulnerabilities A comprehensive review selected approaches provided along with applicability,scada system monitor control critic infrastructur nation import power gener distribut water suppli transport network manufactur facil pervas miniaturis declin cost internet connect transform strictli isol highli interconnect network provid immens benefit reliabl scalabl remot connect time expos otherwis secur system global cyber secur threat inevit transform connect thu necessit effect safeguard place compromis downtim sever econom safeti ramif one way ensur vital asset protect adopt viewpoint similar attack determin weak loophol defenc mind set help identifi fix potenti breach exploit paper survey tool techniqu uncov system vulner comprehens review select approach provid along applic,scada systems monitor control critical infrastructure national importance power generation distribution water supply transportation network manufacture facility pervasiveness miniaturisation decline cost internet connectivity transform strictly isolated highly interconnect network provide immense benefit reliability scalability remote connectivity time expose secure system global cyber security threat inevitable transformation connect necessitate effective safeguard place compromise downtime severe economic safety ramification way ensure vital asset protection adopt viewpoint similar attacker determine weakness loophole defence mind set help identify fix potential breach exploitation paper survey tool technique uncover system vulnerabilitie comprehensive review select approach provide applicability
A study on cyber-security of autonomous and unmanned vehicles,"Technological developments towards vehicle automation have been taking place for years. Satellite navigation, cruise control and anti-lock braking systems (ABS) are well-known examples of technology used in everyday cars. The trend being vehicles is expected to move closer full autonomy through technological advancements robotics artificial intelligence. As a result, our daily lives will become more dependent on digitally-controlled devices (partially or highly automated). On the other hand, computing digital also tendency fragile susceptible faults failures because cyber-attacks software hardware defects, as well accidental defects introduced by developers. Therefore, autonomous must be developed bear such dangers mind equipped with defensive capabilities measures that they can able respond automatically dynamically both deliberate attacks. In this study, unmanned examined their cyber-security vulnerabilities. Threats attacks exploiting these vulnerabilities identified classified. Development guidelines mitigation strategy development proposed discussed final section.",2015-03-11,https://doi.org/10.1177/1548512915575803,"Eray Yağdereli, Cemal Gemci, A. Ziya Aktaş",119,Technological developments towards vehicle automation have been taking place for years Satellite navigation cruise control and antilock braking systems ABS are wellknown examples of technology used in everyday cars The trend being vehicles is expected to move closer full autonomy through technological advancements robotics artificial intelligence As a result our daily lives will become more dependent on digitallycontrolled devices partially or highly automated On the other hand computing digital also tendency fragile susceptible faults failures because cyberattacks software hardware defects as well accidental defects introduced by developers Therefore autonomous must be developed bear such dangers mind equipped with defensive capabilities measures that they can able respond automatically dynamically both deliberate attacks In this study unmanned examined their cybersecurity vulnerabilities Threats attacks exploiting these vulnerabilities identified classified Development guidelines mitigation strategy development proposed discussed final section,technolog develop toward vehicl autom take place year satellit navig cruis control antilock brake system ab wellknown exampl technolog use everyday car trend vehicl expect move closer full autonomi technolog advanc robot artifici intellig result daili live becom depend digitallycontrol devic partial highli autom hand comput digit also tendenc fragil suscept fault failur cyberattack softwar hardwar defect well accident defect introduc develop therefor autonom must develop bear danger mind equip defens capabl measur abl respond automat dynam deliber attack studi unman examin cybersecur vulner threat attack exploit vulner identifi classifi develop guidelin mitig strategi develop propos discuss final section,technological development vehicle automation take place year satellite navigation cruise control antilock braking system ab wellknown example technology everyday car trend vehicle expect close autonomy technological advancement robotic artificial intelligence result daily life dependent digitallycontrolle device partially highly automate hand compute digital tendency fragile susceptible fault failure cyberattack software hardware defect accidental defect introduce developer autonomous develop bear danger mind equip defensive capability measure able respond automatically dynamically deliberate attack study unmanned examine cybersecurity vulnerability threat attack exploit vulnerability identify classified development guideline mitigation strategy development propose discuss final section
IntruDTree: A Machine Learning Based Cyber Security Intrusion Detection Model,"Cyber security has recently received enormous attention in today’s concerns, due to the popularity of Internet-of-Things (IoT), tremendous growth computer networks, and huge number relevant applications. Thus, detecting various cyber-attacks or anomalies a network building an effective intrusion detection system that performs essential role is becoming more important. Artificial intelligence, particularly machine learning techniques, can be used for such data-driven intelligent system. In order achieve this goal, paper, we present Intrusion Detection Tree (“IntruDTree”) machine-learning-based model first takes into account ranking features according their importance then build tree-based generalized based on selected important features. This not only terms prediction accuracy unseen test cases but also minimizes computational complexity by reducing feature dimensions. Finally, effectiveness our IntruDTree was examined conducting experiments cybersecurity datasets computing precision, recall, fscore, accuracy, ROC values evaluate. We compare outcome results with several traditional popular methods as naive Bayes classifier, logistic regression, support vector machines, k-nearest neighbor, analyze resulting model.",2020-05-06,https://doi.org/10.3390/sym12050754,"Iqbal H. Sarker, Yoosef B. Abushark, Fawaz Alsolami, Asif Irshad Khan",187,Cyber security has recently received enormous attention in todays concerns due to the popularity of InternetofThings IoT tremendous growth computer networks and huge number relevant applications Thus detecting various cyberattacks or anomalies a network building an effective intrusion detection system that performs essential role is becoming more important Artificial intelligence particularly machine learning techniques can be used for such datadriven intelligent system In order achieve this goal paper we present Intrusion Detection Tree IntruDTree machinelearningbased model first takes into account ranking features according their importance then build treebased generalized based on selected important features This not only terms prediction accuracy unseen test cases but also minimizes computational complexity by reducing feature dimensions Finally effectiveness our IntruDTree was examined conducting experiments cybersecurity datasets computing precision recall fscore accuracy ROC values evaluate We compare outcome results with several traditional popular methods as naive Bayes classifier logistic regression support vector machines knearest neighbor analyze resulting model,cyber secur recent receiv enorm attent today concern due popular internetofth iot tremend growth comput network huge number relev applic thu detect variou cyberattack anomali network build effect intrus detect system perform essenti role becom import artifici intellig particularli machin learn techniqu use datadriven intellig system order achiev goal paper present intrus detect tree intrudtre machinelearningbas model first take account rank featur accord import build treebas gener base select import featur term predict accuraci unseen test case also minim comput complex reduc featur dimens final effect intrudtre examin conduct experi cybersecur dataset comput precis recal fscore accuraci roc valu evalu compar outcom result sever tradit popular method naiv bay classifi logist regress support vector machin knearest neighbor analyz result model,cyber security recently receive enormous attention today concern popularity internetofthing iot tremendous growth computer network huge number relevant application detect cyberattack anomaly network build effective intrusion detection system perform essential role important artificial intelligence particularly machine learn technique datadriven intelligent system order achieve goal paper present intrusion detection tree intrudtree machinelearningbase model take account rank feature accord importance build treebase generalize base select important feature term prediction accuracy unseen test case minimize computational complexity reduce feature dimension finally effectiveness intrudtree examine conduct experiment cybersecurity dataset compute precision recall fscore accuracy roc value evaluate compare outcome result traditional popular method naive baye classifi logistic regression support vector machine knearest neighbor analyze result model
Risk perceptions of cyber-security and precautionary behaviour,"A quantitative empirical online study examined a set of 16 security hazards on the Internet and two comparisons in 436 UK- US students, measuring perceptions risk other dimensions. First, perceived was highest for identity theft, keylogger, cyber-bullying social engineering. Second, consistent with existing theory, significant predictors were voluntariness, immediacy, catastrophic potential, dread, severity consequences control, as well experience frequency use. Moreover, control predictor precautionary behaviour. Methodological implications emphasise need non-aggregated analysis practical communication to users.",2017-10-01,https://doi.org/10.1016/j.chb.2017.05.038,"Paul van Schaik, Debora Jeske, Joseph Onibokun, Lynne Coventry, Jurjen Jansen, Petko Kusev",130,A quantitative empirical online study examined a set of 16 security hazards on the Internet and two comparisons in 436 UK US students measuring perceptions risk other dimensions First perceived was highest for identity theft keylogger cyberbullying social engineering Second consistent with existing theory significant predictors were voluntariness immediacy catastrophic potential dread severity consequences control as well experience frequency use Moreover control predictor precautionary behaviour Methodological implications emphasise need nonaggregated analysis practical communication to users,quantit empir onlin studi examin set 16 secur hazard internet two comparison 436 uk us student measur percept risk dimens first perceiv highest ident theft keylogg cyberbulli social engin second consist exist theori signific predictor voluntari immediaci catastroph potenti dread sever consequ control well experi frequenc use moreov control predictor precautionari behaviour methodolog implic emphasis need nonaggreg analysi practic commun user,quantitative empirical online study examine set security hazard internet comparison uk student measure perception risk dimension perceive high identity theft keylogger cyberbullye social engineering second consistent exist theory significant predictor voluntariness immediacy catastrophic potential dread severity consequence control experience frequency use control predictor precautionary behaviour methodological implication emphasise need nonaggregate analysis practical communication user
"Cyber-Physical Power System (CPPS): A Review on Modeling, Simulation, and Analysis With Cyber Security Applications","Cyber-Physical System (CPS) is a new kind of digital technology that increases its attention across academia, government, and industry sectors covers wide range applications like agriculture, energy, medical, transportation, etc. The traditional power systems with physical equipment as core element are more integrated information communication technology, which evolves into the Power (CPPS). CPPS consists system tightly cyber (control, computing, functions) allows two-way flows electricity for enabling smart grid technologies. Even though technologies monitoring controlling electric efficiently reliably, vulnerable to cybersecurity risk involves complex interdependency between systems. Analyzing resolving problems in needs modelling methods systematic investigation interaction conventional way modelling, simulation, analysis separation domain domain, not suitable modern CPPS. Therefore, an framework needed analyze practical scenario unification A comprehensive review different types cyber-attacks, measures explored this paper. cyber-attack detection mitigation control schemes presented status research around world path recommendations directions researchers working finally presented.",2020-01-01,https://doi.org/10.1109/access.2020.3016826,"Rajaa Vikhram Yohanandhan, Rajvikram Madurai Elavarasan, M. Premkumar, Lucian Mihet‐Popa",203,CyberPhysical System CPS is a new kind of digital technology that increases its attention across academia government and industry sectors covers wide range applications like agriculture energy medical transportation etc The traditional power systems with physical equipment as core element are more integrated information communication technology which evolves into the Power CPPS CPPS consists system tightly cyber control computing functions allows twoway flows electricity for enabling smart grid technologies Even though technologies monitoring controlling electric efficiently reliably vulnerable to cybersecurity risk involves complex interdependency between systems Analyzing resolving problems in needs modelling methods systematic investigation interaction conventional way modelling simulation analysis separation domain domain not suitable modern CPPS Therefore an framework needed analyze practical scenario unification A comprehensive review different types cyberattacks measures explored this paper cyberattack detection mitigation control schemes presented status research around world path recommendations directions researchers working finally presented,cyberphys system cp new kind digit technolog increas attent across academia govern industri sector cover wide rang applic like agricultur energi medic transport etc tradit power system physic equip core element integr inform commun technolog evolv power cpp cpp consist system tightli cyber control comput function allow twoway flow electr enabl smart grid technolog even though technolog monitor control electr effici reliabl vulner cybersecur risk involv complex interdepend system analyz resolv problem need model method systemat investig interact convent way model simul analysi separ domain domain suitabl modern cpp therefor framework need analyz practic scenario unif comprehens review differ type cyberattack measur explor paper cyberattack detect mitig control scheme present statu research around world path recommend direct research work final present,cyberphysical system cps new kind digital technology increase attention academia government industry sector cover wide range application like agriculture energy medical transportation etc traditional power system physical equipment core element integrated information communication technology evolve power cpp cpps consist system tightly cyber control computing function allow twoway flow electricity enable smart grid technology technology monitor control electric efficiently reliably vulnerable cybersecurity risk involve complex interdependency system analyze resolve problem need modelling method systematic investigation interaction conventional way model simulation analysis separation domain domain suitable modern cpp framework need analyze practical scenario unification comprehensive review different type cyberattack measure explore paper cyberattack detection mitigation control scheme present status research world path recommendation direction researcher work finally present
A Survey on Cyber-Security of Connected and Autonomous Vehicles (CAVs),"As the general development trend of automotive industry, connected and autonomous vehicles (CAVs) can be used to increase transportation safety, promote mobility choices, reduce user costs, create new job opportunities. However, with increasing level connectivity automation, malicious users are able easily implement different kinds attacks, which threaten security CAVs. Hence, this paper provides a comprehensive survey on cyber-security in environment CAVs aim highlighting problems challenges. Firstly, based types communication networks attack objects, it classifies various risks vulnerabilities into in-vehicle network vehicle everything other attacks. Next, regards cyber-risk as another type attacks Then, describes analyzes up-to-date corresponding defense strategies for securing In addition, concludes several available safety standards CAVs, is helpful practical application Finally, challenges open discussed future research.",2022-07-01,https://doi.org/10.1109/tits.2021.3085297,"Xiaoqiang Sun, F. Richard Yu, Peng Zhang",159,As the general development trend of automotive industry connected and autonomous vehicles CAVs can be used to increase transportation safety promote mobility choices reduce user costs create new job opportunities However with increasing level connectivity automation malicious users are able easily implement different kinds attacks which threaten security CAVs Hence this paper provides a comprehensive survey on cybersecurity in environment CAVs aim highlighting problems challenges Firstly based types communication networks attack objects it classifies various risks vulnerabilities into invehicle network vehicle everything other attacks Next regards cyberrisk as another type attacks Then describes analyzes uptodate corresponding defense strategies for securing In addition concludes several available safety standards CAVs is helpful practical application Finally challenges open discussed future research,gener develop trend automot industri connect autonom vehicl cav use increas transport safeti promot mobil choic reduc user cost creat new job opportun howev increas level connect autom malici user abl easili implement differ kind attack threaten secur cav henc paper provid comprehens survey cybersecur environ cav aim highlight problem challeng firstli base type commun network attack object classifi variou risk vulner invehicl network vehicl everyth attack next regard cyberrisk anoth type attack describ analyz uptod correspond defens strategi secur addit conclud sever avail safeti standard cav help practic applic final challeng open discuss futur research,general development trend automotive industry connect autonomous vehicle cavs increase transportation safety promote mobility choice reduce user cost create new job opportunity increase level connectivity automation malicious user able easily implement different kind attack threaten security cavs paper provide comprehensive survey cybersecurity environment cavs aim highlight problem challenge firstly base type communication network attack object classify risk vulnerability invehicle network vehicle attack regard cyberrisk type attack describe analyze uptodate correspond defense strategy secure addition conclude available safety standard cavs helpful practical application finally challenge open discuss future research
Towards a More Representative Definition of Cyber Security,"In recent years, 'Cyber Security' has emerged as a widely-used term with increased adoption by practitioners and politicians alike. However, many fashionable jargon, there seems to be very little understanding of what the really entails. Although this is may not an issue when used in informal context, it can potentially cause considerable problems context organizational strategy, business objectives, or international agreements. work, we study existing literature identify main definitions provided for authoritative sources. We then conduct various lexical semantic analysis techniques attempt better understand scope these definitions, along their relevance. Finally, based on conducted, propose new improved definition that demonstrate more representative using same techniques.",2017-01-01,https://doi.org/10.15394/jdfsl.2017.1476,"Daniel Schatz, Rabih Bashroush, Julie Wall",127,In recent years Cyber Security has emerged as a widelyused term with increased adoption by practitioners and politicians alike However many fashionable jargon there seems to be very little understanding of what the really entails Although this is may not an issue when used in informal context it can potentially cause considerable problems context organizational strategy business objectives or international agreements work we study existing literature identify main definitions provided for authoritative sources We then conduct various lexical semantic analysis techniques attempt better understand scope these definitions along their relevance Finally based on conducted propose new improved definition that demonstrate more representative using same techniques,recent year cyber secur emerg widelyus term increas adopt practition politician alik howev mani fashion jargon seem littl understand realli entail although may issu use inform context potenti caus consider problem context organiz strategi busi object intern agreement work studi exist literatur identifi main definit provid authorit sourc conduct variou lexic semant analysi techniqu attempt better understand scope definit along relev final base conduct propos new improv definit demonstr repres use techniqu,recent year cyber security emerge widelyused term increase adoption practitioner politician alike fashionable jargon little understanding entail issue informal context potentially cause considerable problem context organizational strategy business objective international agreement work study exist literature identify main definition provide authoritative source conduct lexical semantic analysis technique attempt well understand scope definition relevance finally base conduct propose new improved definition demonstrate representative technique
"Government regulations in cyber security: Framework, standards and recommendations","Cyber security refers to the protection of Internet-connected systems, such as hardware, software well data (information) from cyber attacks (adversaries). A regulation is needed in order protect information technology along with computer systems purpose compelling various organizations companies their and attacks. Several are possible, viruses, phishing, Trojan horses, worms, Denial-of-Service (DoS) attacks, illegal access (e.g., stealing intellectual property or confidential information) control system In this article, we focus on importance standards defense, architecture framework. We discuss threats, measures security. then standardization challenges also about national strategy secure cyberspace government policies protecting Finally, provide some recommendations that critical defense.",2019-03-01,https://doi.org/10.1016/j.future.2018.09.063,"Srinivas Jangirala, Ashok Kumar Das, Neeraj Kumar",144,Cyber security refers to the protection of Internetconnected systems such as hardware software well data information from cyber attacks adversaries A regulation is needed in order protect information technology along with computer systems purpose compelling various organizations companies their and attacks Several are possible viruses phishing Trojan horses worms DenialofService DoS attacks illegal access eg stealing intellectual property or confidential information control system In this article we focus on importance standards defense architecture framework We discuss threats measures security then standardization challenges also about national strategy secure cyberspace government policies protecting Finally provide some recommendations that critical defense,cyber secur refer protect internetconnect system hardwar softwar well data inform cyber attack adversari regul need order protect inform technolog along comput system purpos compel variou organ compani attack sever possibl virus phish trojan hors worm denialofservic do attack illeg access eg steal intellectu properti confidenti inform control system articl focu import standard defens architectur framework discuss threat measur secur standard challeng also nation strategi secur cyberspac govern polici protect final provid recommend critic defens,cyber security refer protection internetconnected system hardware software data information cyber attack adversarie regulation need order protect information technology computer system purpose compel organization company attack possible virus phishe trojan horse worms denialofservice do attack illegal access eg steal intellectual property confidential information control system article focus importance standard defense architecture framework discuss threat measure security standardization challenge national strategy secure cyberspace government policy protect finally provide recommendation critical defense
Cyber security for home users: A new way of protection through awareness enforcement,"We are currently living in an age, where the use of Internet has become second nature to millions people. Not only businesses depend on for all types electronic transactions, but more and home users also experiencing immense benefit Internet. However, this dependence bring new dangerous risks. This is due increasing attempts from unauthorised third parties compromise private information their own – whole wide area cyber crime. It therefore essential that understand risks using Internet, importance securing personal consequences if not done properly. well known specifically vulnerable, criminals have such squarely target. vulnerability many factors, one most important fact cases aware often venture into space without any awareness preparation journey. paper investigates position user, proposes a model, E-Awareness Model (E-AM), which can be forced acquaint themselves with involved venturing space. The E-AM consists two components: component housed Portal, enforcement component. model way improve security among by presenting some content enforcing absorption content. main difference between presented other existing models acquiring/absorption compulsory user proceed via Portal option bypassing it.",2010-11-01,https://doi.org/10.1016/j.cose.2010.08.001,"Elmarie Kritzinger, S.H. von Solms",138,We are currently living in an age where the use of Internet has become second nature to millions people Not only businesses depend on for all types electronic transactions but more and home users also experiencing immense benefit Internet However this dependence bring new dangerous risks This is due increasing attempts from unauthorised third parties compromise private information their own  whole wide area cyber crime It therefore essential that understand risks using Internet importance securing personal consequences if not done properly well known specifically vulnerable criminals have such squarely target vulnerability many factors one most important fact cases aware often venture into space without any awareness preparation journey paper investigates position user proposes a model EAwareness Model EAM which can be forced acquaint themselves with involved venturing space The EAM consists two components component housed Portal enforcement component model way improve security among by presenting some content enforcing absorption content main difference between presented other existing models acquiringabsorption compulsory user proceed via Portal option bypassing it,current live age use internet becom second natur million peopl busi depend type electron transact home user also experienc immens benefit internet howev depend bring new danger risk due increas attempt unauthoris third parti compromis privat inform whole wide area cyber crime therefor essenti understand risk use internet import secur person consequ done properli well known specif vulner crimin squar target vulner mani factor one import fact case awar often ventur space without awar prepar journey paper investig posit user propos model eawar model eam forc acquaint involv ventur space eam consist two compon compon hous portal enforc compon model way improv secur among present content enforc absorpt content main differ present exist model acquiringabsorpt compulsori user proceed via portal option bypass,currently live age use internet second nature million people business depend type electronic transaction home user experience immense benefit internet dependence bring new dangerous risk increase attempt unauthorised party compromise private information wide area cyber crime essential understand risk internet importance secure personal consequence properly know specifically vulnerable criminal squarely target vulnerability factor important fact case aware venture space awareness preparation journey paper investigate position user propose model eawareness model eam force acquaint involved venturing space eam consist component component house portal enforcement component model way improve security present content enforce absorption content main difference present exist model acquiringabsorption compulsory user proceed portal option bypass
Edge-IIoTset: A New Comprehensive Realistic Cyber Security Dataset of IoT and IIoT Applications for Centralized and Federated Learning,"In this paper, we propose a new comprehensive realistic cyber security dataset of IoT and IIoT applications, called Edge-IIoTset, which can be used by machine learning-based intrusion detection systems in two different modes, namely, centralized federated learning. Specifically, the has been generated using purpose-built IoT/IIoT testbed with large representative set devices, sensors, protocols cloud/edge configurations. The data are from various devices (more than 10 types) such as Low-cost digital sensors for sensing temperature humidity, Ultrasonic sensor, Water level pH Sensor Meter, Soil Moisture Heart Rate Sensor, Flame etc.). Furthermore, identify analyze fourteen attacks related to connectivity protocols, categorized into five threats, including, DoS/DDoS attacks, Information gathering, Man middle Injection Malware attacks. addition, extract features obtained sources, including alerts, system resources, logs, network traffic, 61 high correlations 1176 found features. After processing analyzing proposed dataset, provide primary exploratory analysis evaluate performance learning approaches (i.e., traditional well deep learning) both modes. Edge-IIoTset publicly accessed <uri xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink"">http://ieee-dataport.org/8939</uri> .",2022-01-01,https://doi.org/10.1109/access.2022.3165809,"Mohamed Amine Ferrag, Othmane Friha, Djallel Hamouda, Λέανδρος Μαγλαράς, Helge Janicke",286,In this paper we propose a new comprehensive realistic cyber security dataset of IoT and IIoT applications called EdgeIIoTset which can be used by machine learningbased intrusion detection systems in two different modes namely centralized federated learning Specifically the has been generated using purposebuilt IoTIIoT testbed with large representative set devices sensors protocols cloudedge configurations The data are from various devices more than 10 types such as Lowcost digital sensors for sensing temperature humidity Ultrasonic sensor Water level pH Sensor Meter Soil Moisture Heart Rate Sensor Flame etc Furthermore identify analyze fourteen attacks related to connectivity protocols categorized into five threats including DoSDDoS attacks Information gathering Man middle Injection Malware attacks addition extract features obtained sources including alerts system resources logs network traffic 61 high correlations 1176 found features After processing analyzing proposed dataset provide primary exploratory analysis evaluate performance learning approaches ie traditional well deep learning both modes EdgeIIoTset publicly accessed httpieeedataportorg8939 ,paper propos new comprehens realist cyber secur dataset iot iiot applic call edgeiiotset use machin learningbas intrus detect system two differ mode name central feder learn specif gener use purposebuilt iotiiot testb larg repres set devic sensor protocol cloudedg configur data variou devic 10 type lowcost digit sensor sens temperatur humid ultrason sensor water level ph sensor meter soil moistur heart rate sensor flame etc furthermor identifi analyz fourteen attack relat connect protocol categor five threat includ dosddo attack inform gather man middl inject malwar attack addit extract featur obtain sourc includ alert system resourc log network traffic 61 high correl 1176 found featur process analyz propos dataset provid primari exploratori analysi evalu perform learn approach ie tradit well deep learn mode edgeiiotset publicli access httpieeedataportorg8939,paper propose new comprehensive realistic cyber security dataset iot iiot application call edgeiiotset machine learningbase intrusion detection system different mode centralize federate learn specifically generate purposebuilt iotiiot testbe large representative set device sensor protocol cloudedge configuration datum device type lowcost digital sensor sense temperature humidity ultrasonic sensor water level ph sensor meter soil moisture heart rate sensor flame etc furthermore identify analyze fourteen attack relate connectivity protocol categorize threat include dosddos attack information gather man middle injection malware attack addition extract feature obtain source include alert system resource log network traffic high correlation find feature process analyze propose dataset provide primary exploratory analysis evaluate performance learn approach ie traditional deep learn mode edgeiiotset publicly access
Cyber Security Threats Detection in Internet of Things Using Deep Learning Approach,"The IoT (Internet of Things) connect systems, applications, data storage, and services that may be a new gateway for cyber-attacks as they continuously offer in the organization. Currently, software piracy malware attacks are high risks to compromise security IoT. These threats steal important information causes economic reputational damages. In this paper, we have proposed combined deep learning approach detect pirated malware-infected files across network. TensorFlow neural network is identify using source code plagiarism. tokenization weighting feature methods used filter noisy further, zoom importance each token terms Then, dataset collected from Google Code Jam (GCJ) investigate piracy. Apart this, convolutional malicious infections through color image visualization. samples obtained Maling experimentation. experimental results indicate classification performance solution measure cybersecurity better than state art methods.",2019-01-01,https://doi.org/10.1109/access.2019.2937347,"Farhan Ullah, Hamad Naeem, Sohail Jabbar, Shehzad Khalid, Muhammad Ahsan Latif, Fadi Al‐Turjman, Leonardo Mostarda",182,The IoT Internet of Things connect systems applications data storage and services that may be a new gateway for cyberattacks as they continuously offer in the organization Currently software piracy malware attacks are high risks to compromise security IoT These threats steal important information causes economic reputational damages In this paper we have proposed combined deep learning approach detect pirated malwareinfected files across network TensorFlow neural network is identify using source code plagiarism tokenization weighting feature methods used filter noisy further zoom importance each token terms Then dataset collected from Google Code Jam GCJ investigate piracy Apart this convolutional malicious infections through color image visualization samples obtained Maling experimentation experimental results indicate classification performance solution measure cybersecurity better than state art methods,iot internet thing connect system applic data storag servic may new gateway cyberattack continu offer organ current softwar piraci malwar attack high risk compromis secur iot threat steal import inform caus econom reput damag paper propos combin deep learn approach detect pirat malwareinfect file across network tensorflow neural network identifi use sourc code plagiar token weight featur method use filter noisi zoom import token term dataset collect googl code jam gcj investig piraci apart convolut malici infect color imag visual sampl obtain male experiment experiment result indic classif perform solut measur cybersecur better state art method,iot internet thing connect system application datum storage service new gateway cyberattack continuously offer organization currently software piracy malware attack high risk compromise security iot threat steal important information cause economic reputational damage paper propose combine deep learning approach detect pirate malwareinfecte file network tensorflow neural network identify source code plagiarism tokenization weighting feature method filter noisy zoom importance token term dataset collect google code jam gcj investigate piracy apart convolutional malicious infection color image visualization sample obtain maling experimentation experimental result indicate classification performance solution measure cybersecurity well state art method
Cyber security in smart cities: A review of deep learning-based applications and case studies,"On the one hand, smart cities have brought about various changes, aiming to revolutionize people's lives. other while bring better life experiences and great convenience lives, there are more hidden dangers of cyber security, including information leakage malicious attacks. The current security development cannot keep up with eager adoption global city technologies so correct design based on deep learning methods is essential protect cyber. This paper summarizes knowledge interpretation Smart Cities (SC), Cyber Security (CS), Deep Learning (DL) concepts as well discussed existing related work IoT in cities. Specifically, we briefly reviewed several models, Boltzmann machines, restricted belief networks, recurrent neural convolutional generative adversarial networks. Then introduced applications use cases technology Finally, describe future trend security.",2021-03-01,https://doi.org/10.1016/j.scs.2020.102655,"Dongliang Chen, Paweł Wawrzyński, Zhihan Lv",199,On the one hand smart cities have brought about various changes aiming to revolutionize peoples lives other while bring better life experiences and great convenience lives there are more hidden dangers of cyber security including information leakage malicious attacks The current security development cannot keep up with eager adoption global city technologies so correct design based on deep learning methods is essential protect cyber This paper summarizes knowledge interpretation Smart Cities SC Cyber Security CS Deep Learning DL concepts as well discussed existing related work IoT in cities Specifically we briefly reviewed several models Boltzmann machines restricted belief networks recurrent neural convolutional generative adversarial networks Then introduced applications use cases technology Finally describe future trend security,one hand smart citi brought variou chang aim revolution peopl live bring better life experi great conveni live hidden danger cyber secur includ inform leakag malici attack current secur develop keep eager adopt global citi technolog correct design base deep learn method essenti protect cyber paper summar knowledg interpret smart citi sc cyber secur cs deep learn dl concept well discuss exist relat work iot citi specif briefli review sever model boltzmann machin restrict belief network recurr neural convolut gener adversari network introduc applic use case technolog final describ futur trend secur,hand smart city bring change aim revolutionize people live bring well life experience great convenience life hidden danger cyber security include information leakage malicious attack current security development eager adoption global city technology correct design base deep learning method essential protect cyber paper summarize knowledge interpretation smart cities sc cyber security cs deep learn dl concept discuss exist related work iot city specifically briefly review model boltzmann machine restrict belief network recurrent neural convolutional generative adversarial network introduce application use case technology finally describe future trend security
